Date,Year,Quarter,Target name,Investors / Buyers,Type,Category,AI,"Size, $m",% acquired,Sector,Segment,Target's Country,Region,Target Founded,Gender,Target's Website,Short Deal Description,Deal Link,Amount_Status,IG_ID,Mapped_Type,Mapped_Category,arc_id,arc_status,arc_name,arc_also_known_as,arc_aliases,arc_type,arc_founded,arc_hq_country,arc_hq_region,arc_ownership,arc_sector,arc_segment,arc_features,arc_specialization,arc_aum,arc_parent_company,arc_transactions_count,arc_was_added,arc_created_by,arc_was_changed,arc_modified_by,arc_search_index
05/02/2021,2021,Q1'21,Kadokawa Corporation,Sony Group Corporation,"PIPE, Other",Public offering,No,0.0,1.9,Gaming,PC&Console,Japan,Asia,1964.0,Men,https://ir.kadokawa.co.jp/global/,"Sony Corporation (TYO: 6758) has entered into a capital alliance with Kadokawa Corporation, acquiring a 1.9% stake in the company. Kadokawa is a parent company of famous PC&console developer FromSoftware, known for such PlayStation games as Demon's Souls and Bloodborne game.",https://www.gamesindustry.biz/articles/2021-02-05-sony-now-has-a-stake-in-parent-of-dark-souls-dev-from-software,UNDISCLOSED,770,pipe,Public offering,753.0,IMPORTED,Kadokawa,"TYO: 9468, 9468.TYO, Kadokawa Corporation","Kadokawa Corporation (TYO: 9468),Kadokawa Corporation (9468.TYO)",Strategic / CVC,1964.0,Japan,Eastern Asia,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,2.0,21/06/2025 20:10,,29/08/2025 15:51,sergeyevdokimov1@gmail.com,"Kadokawa, TYO: 9468, 9468.TYO, Kadokawa Corporation, JP, Eastern Asia, https://ir.kadokawa.co.jp/global/"
05/02/2021,2021,Q1'21,SportsHero (ASX:SHO),Undisclosed,"PIPE, Other",Public offering,No,1.2,,Other,Cash-related,Australia,Oceania,2016.0,Men,www.sportshero.live,"SportsHero (SHO) has received binding commitments to raise AU$1.5 million to fund its next stage of growth in Indonesia The company intends to issue 50 million fully paid ordinary shares at 3 cents each, along with 25 million free attaching options",https://themarketherald.com.au/sportshero-asxsho-receives-commitments-for-1-5m-placement-2021-02-05/,DISCLOSED,771,pipe,Public offering,3415.0,IMPORTED,SportsHero,ASX:SHO,SportsHero (ASX:SHO),Strategic / CVC,2016.0,Australia,Australia and New_Zealand,Private,Other,,Cash/Skill-based/RMG,Generalist,,,0.0,06/07/2025 10:12,,29/08/2025 15:59,sergeyevdokimov1@gmail.com,"SportsHero, ASX:SHO, AU, Australia and New_Zealand, http://www.sportshero.live"
08/02/2021,2021,Q1'21,Road Studio,Undisclosed,Seed round,Early-stage VC,No,0.27,,Gaming,PC&Console,Poland,Eastern Europe,2020.0,Men,https://roadstudio.pl/index.php/en/home-english//,"Movie Games subsidiary Road Studio is set to raise z?2m (GBP388,000), split equally in terms of sourcing between institutional investors and a public equity crowdfunding campaign conducted via the Crowdconnect.pl platform. The investment will be the final tranche raised by Road Studio ahead of its planned debut on the WSE-run NewConnect market, while the proceeds will be used to support the development of further transportation and travel titles, such as Alaskan Truck Simulator and European Motorcycle Simulator.",https://www.thegamingeconomy.com/2021/02/08/huuuge-games-confirms-ipo-pricing-road-studio-to-raise-zl2m/,DISCLOSED,778,seed,Early-stage investment,497.0,IMPORTED,Road Studio,,,Strategic / CVC,2020.0,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,21/06/2025 20:09,,21/06/2025 20:09,,
09/02/2021,2021,Q1'21,Nazara Technologies (NSE: NAZARA),Hornbill Capital Advisers,Series B+,Late-stage VC,No,13.7,,Gaming,Mobile,India,Asia,1999.0,Men,https://corp.nazara.com,India-based esports and mobile gaming company Nazara Technologies has raised $13.7m from the Indian VC firm Hornbill Capital Advisers.,https://www.gamesindustry.biz/articles/2021-02-09-nazara-technologies-gets-usd13-7m-in-funding,DISCLOSED,786,undisclosed late-stage,Late-stage investment,683.0,ENABLED,Nazara Technologies,NSE: NAZARA,Nazara Technologies (NSE: NAZARA),Strategic / CVC,1999.0,India,Southern and Central_Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,20.0,21/06/2025 20:10,,24/08/2025 12:01,vsidv1777@gmail.com,"Nazara Technologies, NSE: NAZARA, IN, Southern and Central_Asia, https://corp.nazara.com"
09/02/2021,2021,Q1'21,Redhill Games,Undisclosed,Series A,Early-stage VC,No,18.6,,Gaming,PC&Console,Finland,Western Europe,2018.0,Men,https://www.redhillgames.com,"Redhill Games, a Helsinki, Finland-based studio working for the development of a free-to-play PC game, completed a funding round of $18.6 million.",https://nordic9.com/news/redhill-games-secured-186-million/,DISCLOSED,788,series a,Early-stage investment,3127.0,IMPORTED,Redhill Games,,,Strategic / CVC,2018.0,Finland,Nordic Countries,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,29/06/2025 13:53,,29/06/2025 13:53,,
09/02/2021,2021,Q1'21,Super League Gaming (NasdaqCM:SLGG),Undisclosed,"PIPE, Other",Public offering,No,12.0,,Esports,Esports,United States,North America,2014.0,Men,https://www.superleague.com/,"Super League Gaming (Super League or the Company) (Nasdaq: SLGG), a global leader in competitive video gaming and esports entertainment for everyday players, today announced the sale of 2,926,830 shares of its common stock at a price of $4.10 per share. Gross proceeds from the offering, before expenses, are expected to be approximately $12.0 million",https://ir.superleague.com/news-events/press-releases/detail/96/super-league-gaming-announces-12-0-million-sale-of-common,DISCLOSED,789,pipe,Public offering,2963.0,ENABLED,Super League Gaming,NasdaqCM:SLGG,"Super League Gaming (NASDAQ: SLGG),Super League Gaming (NasdaqCM:SLGG)",Strategic / CVC,2014.0,USA,North America,Private,Esports,,,Generalist,,,4.0,29/06/2025 13:37,,28/08/2025 13:17,naumvano@gmail.com,"Super League Gaming, NasdaqCM:SLGG, US, North America, https://www.superleague.com/"
09/02/2021,2021,Q1'21,We're Five Games,tinyBuild,Control,M&A,No,0.0,,Gaming,Multiplatform,United States,North America,2016.0,Men,https://www.werefivegames.com/,"Established in 2016, We're Five Games is a Minneapolis-based indie game developer behind a physics-based multiplayer delivery game Totally Reliable Delivery Service. The game is published by tinyBuild and has already hit 14m downloads across all major platforms and mobile.",https://www.tinybuild.com/single-post/tinybuild-acquires-we-re-five-games-hungry-couch-and-moon-moose,UNDISCLOSED,790,m&a control (incl. lbo/mbo),M&A,1474.0,ENABLED,We're Five Games,Weâ  re Five Games,,Strategic / CVC,2016.0,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0.0,21/06/2025 20:14,,14/08/2025 08:16,naumvano@gmail.com,"We're Five Games, Weâ  re Five Games, US, North America, https://www.werefivegames.com/"
12/02/2021,2021,Q1'21,Kaedim,Undisclosed,Seed round,Early-stage VC,Yes,0.0,,Platform&Tech,Tech,United States,North America,2020.0,Mixed,https://www.kaedim3d.com/,,https://www.bristol.ac.uk/news/2021/february/kaedim-celebrates-pre-seed-funding-success.html,UNDISCLOSED,797,seed,Early-stage investment,853.0,IMPORTED,Kaedim,,,Strategic / CVC,2020.0,USA,North America,Private,Platform & Tech,,AI/ML,Generalist,,,0.0,21/06/2025 20:10,,21/06/2025 20:10,,
15/02/2021,2021,Q1'21,ESA Esports,Undisclosed,Seed round,Early-stage VC,No,0.4,,Esports,Esports,Turkey,MENA,2021.0,Women,http://www.esaesports.com,ESA Esports & Media received a new investment of 3 million TL from domestic and foreign investors at 30 million TL company valuation.,https://egirisim.com/2021/02/15/esa-esports-30-milyon-tl-degerleme-ile-3-milyon-tl-yatirim-aldi/,DISCLOSED,801,seed,Early-stage investment,2968.0,IMPORTED,ESA Esports,,,Strategic / CVC,2021.0,Turkey,Middle East,Private,Esports,,,Generalist,,,0.0,29/06/2025 13:38,,29/06/2025 13:38,,
16/02/2021,2021,Q1'21,Omaken Sports,Undisclosed,Series A,Early-stage VC,No,18.2,,Esports,Esports,Norway,Western Europe,2020.0,Men,https://omaken.gg/,"Norway esports organization Omaken Sports has raised $18.2m of funding and acquired Danish esports company Heroic for an undisclosed sum. The deals mark the first steps of Omaken towards the creation of ""a Nordic powerhouse of esports"".",https://esportsobserver.com/omaken-sports-acquires-heroic/,DISCLOSED,807,series a,Early-stage investment,1482.0,IMPORTED,Omaken Sports,,,Strategic / CVC,2020.0,Norway,Nordic Countries,Private,Esports,,,Generalist,,,1.0,21/06/2025 20:14,,21/06/2025 20:14,,
17/02/2021,2021,Q1'21,Artie,Undisclosed,Seed round,Early-stage VC,Yes,10.0,,Platform&Tech,Blockchain-powered,United States,North America,2018.0,Men,https://www.artie.com,"Instant games developer Artie has raised $10m from several angel investors to develop mobile games, instantly accessible from TikTok, Instagram, Snapchat, Twitter, Twitch, YouTube, and alike via web links.",https://venturebeat.com/2021/02/17/artie-raises-10-million-as-it-pivots-to-make-instant-message-games/,DISCLOSED,808,seed,Early-stage investment,684.0,IMPORTED,Artie,,,Strategic / CVC,2018.0,USA,North America,Private,Platform & Tech,,"AI/ML, Blockchain/web3",Generalist,,,0.0,21/06/2025 20:10,,21/06/2025 20:10,,
18/02/2021,2021,Q1'21,Esports Entertainment Group,Undisclosed,"PIPE, Other",Public offering,No,30.0,,Esports,Esports,Malta,Western Europe,2008.0,Men,https://esportsentertainmentgroup.com,"Malta-based online gambling company Esports Entertainment Group, Inc. (EEG) announced that it has closed its registered direct offering of common stock, resulting in aggregate gross proceeds of $30m (~GBP21.64m).",https://esportsinsider.com/2021/02/esports-entertainment-group-direct-offering/,DISCLOSED,815,pipe,Public offering,1486.0,IMPORTED,Esports Entertainment Group,,,Strategic / CVC,2008.0,Malta,Southern Europe,Private,Esports,,,Generalist,,,1.0,21/06/2025 20:14,,21/06/2025 20:14,,
22/02/2021,2021,Q1'21,Huuuge Games (WSE:HUGE),Undisclosed,IPO,Public offering,No,450.0,,Gaming,Mobile,United States,North America,2014.0,Men,www.huuugegames.com,Poland-based social casino game developer and publisher Huuuge Games has raised $450m through the initial public offering,https://www.gamesindustry.biz/articles/2021-01-27-huuuge-games-ipo-could-raise-almost-usd400m,DISCLOSED,822,listing (ipo/spac),Public offering,315.0,ENABLED,Huuuge Games,"WSE:HUGE, Huuuge","Huuuge Games (WSE:HUGE),Big Bets (Huuuge Games)",Strategic / CVC,2014.0,USA,North America,Public,Gaming (Content Development/Publishing),Mobile,,Generalist,,,5.0,03/05/2025 16:28,naumvano@gmail.com,31/08/2025 07:18,alexey.krasilnikov.eu@gmail.com,"Huuuge Games, WSE:HUGE, Huuuge, US, North America, http://www.huuugegames.com"
23/02/2021,2021,Q1'21,Demolish Games,Undisclosed,"PIPE, Other",Public offering,No,0.26,,Gaming,PC&Console,Poland,Eastern Europe,2020.0,Men,www.demolish-games.com,"Demolish Games SA, a producer of simulator games for PC, will start a public offering on February 23 in connection with the issue of new shares. The studio wants to obtain the amount of PLN 1 million in two installments.",https://strefainwestorow.pl/wiadomosci/20210216/23-lutego-rusza-oferta-publiczna-akcji-demolish-games,DISCLOSED,825,pipe,Public offering,855.0,IMPORTED,Demolish Games,,,Strategic / CVC,2020.0,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,21/06/2025 20:10,,21/06/2025 20:10,,
25/02/2021,2021,Q1'21,Appirits (JASDAQ:4174),Undisclosed,IPO,Public offering,No,2.7,,Gaming,Outsourcing,Japan,Asia,2000.0,Men,https://appirits.com/,"Online gaming business solutions provider Appirits went public under (JASDAQ:4174) ticker, raising around $2.7m.",http://www.tokyoipo.com/top/en/index.php?id=post&seqid=2741&j_e=E,DISCLOSED,836,listing (ipo/spac),Public offering,1494.0,IMPORTED,Appirits,JASDAQ:4174,Appirits (JASDAQ:4174),Strategic / CVC,2000.0,Japan,Eastern Asia,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,0.0,21/06/2025 20:14,,21/06/2025 20:14,,
25/02/2021,2021,Q1'21,Double Loop Games,"Hiro Capital (lead) / Garena, Riot Games, London Venture Partners",Series A,Early-stage VC,No,8.0,,Gaming,Mobile,United States,North America,2019.0,Women,https://www.doubleloopgames.com/,"Double Loop Games has closed an $8 million funding round, as the company starts beefing up for the production of its mobile puzzle hybrid game.",https://venturebeat.com/2021/05/27/double-loop-raises-8-million-to-gear-up-for-mobile-game-production/,DISCLOSED,837,series a,Early-stage investment,774.0,IMPORTED,Double Loop,DoubleLoop Games,,Strategic / CVC,2019.0,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,21/06/2025 20:10,,21/06/2025 20:10,,
25/02/2021,2021,Q1'21,Remedy Entertainment (HLSE:REMEDY),Undisclosed,"PIPE, Other",Public offering,No,50.0,8.3,Gaming,PC&Console,Finland,Western Europe,1995.0,Men,http://www.remedygames.comm,"Finnish PC&console games developer Remedy Entertainment has registered 1m new shares (~8.3% of all shares) to its institutional investors, raising around $50m.",https://investors.remedygames.com/announcements/remedys-1000000-new-shares-registered-with-the-trade-register/,DISCLOSED,841,pipe,Public offering,3114.0,IMPORTED,Remedy Entertainment,HLSE:REMEDY,Remedy Entertainment (HLSE:REMEDY),Strategic / CVC,1995.0,Finland,Nordic Countries,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,1.0,29/06/2025 13:52,,29/06/2025 13:52,,
25/02/2021,2021,Q1'21,Snowprint,Hiro Capital,Series A,Early-stage VC,No,4.8,,Gaming,Mobile,Sweden,Western Europe,2015.0,Men,http://www.snowprintstudios.comm,"Hiro Capital said it has led investments totaling $15 million in Snowprint Studios, Double Loop Games, and Happy Volcano Games.",https://venturebeat.com/2021/02/25/hiro-capital-leads-15-million-investments-in-snowprint-studios-double-loop-games-and-happy-volcano-games/,DISCLOSED,842,series a,Early-stage investment,859.0,IMPORTED,Snowprint,,Snowprint Studios,Strategic / CVC,2015.0,Sweden,Nordic Countries,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,Metacore,0.0,21/06/2025 20:10,,21/06/2025 20:10,,
26/02/2021,2021,Q1'21,Coly Inc. (TSE:4175),Undisclosed,IPO,Public offering,No,51.35,,Gaming,Mobile,Japan,Asia,2014.0,Women,https://colyinc.com/,Japanese mobile gaming company Coly.inc raised ~$51m trough IPO,https://www.bloomberg.com/news/articles/2021-03-02/twin-sisters-score-japan-s-hottest-ipo-by-making-games-for-women?utm_source=Master+the+Meta&utm_campaign=36e36c4aaa-EMAIL_CAMPAIGN_2020_11_29_05_22_COPY_01&utm_medium=email&utm_term=0_ce5fd70254-36e36c4aaa-374322992,DISCLOSED,844,listing (ipo/spac),Public offering,1060.0,IMPORTED,Coly,TSE:4175,Coly Inc. (TSE:4175),Strategic / CVC,2014.0,Japan,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,21/06/2025 20:11,,21/06/2025 20:11,,
28/02/2021,2021,Q1'21,Yuefu Interactive Entertainment,Tencent (SEHK: 700),Corporate,Corporate,No,0.0,,Gaming,Mobile,,,,,,,,UNDISCLOSED,846,undisclosed late-stage,Late-stage investment,3305.0,IMPORTED,Love Games,Yuefu Interactive Entertainment,,Strategic / CVC,2019.0,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,05/07/2025 18:34,,08/07/2025 05:23,naumvano@gmail.com,"Love Games, Yuefu Interactive Entertainment, CN, Eastern Asia, https://www.lovengames.com/"
01/03/2021,2021,Q1'21,PlayJoy Games,Undisclosed,Seed round,Early-stage VC,No,0.39,,Gaming,Multiplatform,Spain,Western Europe,2018.0,Men,https://playjoy.com/es/,"Spanish developer PlayJoy Games has raised ~$393k (EUR330k) to further develop its multiplayer gaming platform with such classical and social casino games as Ludo, Uno, Dominoes, and others.",https://startupsreal.com/playjoy-games-closes-an-investment-round-of-e330-000-and-is-positioned-as-a-benchmark-in-the-sector-in-spain/,DISCLOSED,849,seed,Early-stage investment,500.0,IMPORTED,PlayJoy Games,,,Strategic / CVC,2018.0,Spain,Southern Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0.0,21/06/2025 20:09,,21/06/2025 20:09,,
02/03/2021,2021,Q1'21,Rivalry,Undisclosed,Series A,Early-stage VC,No,20.0,,Other,Cash-related,Isle of Man,Western Europe,2017.0,Men,https://www.rivalry.com/,"Canadian esports betting platform Rivalry has announced that it has raised USD$20m in a funding round supported by an undisclosed ""major"" gambling firm and various institutional investors from North America and Europe.",https://www.thegamingeconomy.com/2021/03/02/eg7-acquires-innova-for-e109-8m-rivalry-raises-usd20m/,DISCLOSED,852,series a,Early-stage investment,3416.0,IMPORTED,Rivalry,,Rivalry (CVE: RVLY),Strategic / CVC,2017.0,Isle of Man,British Isles,Private,Other,,Cash/Skill-based/RMG,Generalist,,,0.0,06/07/2025 10:12,,29/08/2025 15:53,sergeyevdokimov1@gmail.com,"Rivalry, IM, British Isles, https://www.rivalry.com/"
03/03/2021,2021,Q1'21,Universally Speaking,Phoenix Equity Partners,Control,M&A,No,0.0,,Gaming,Outsourcing,United Kingdom,Western Europe,2005.0,Women,http://usspeaking.com/,"Phoenix Equity Partners today announces an investment in Universally Speaking, a leading end-to-end service provider for the global video gaming industry.",https://www.gamespress.com/Phoenix-Equity-Partners-invests-in-Universally-Speaking-to-take-the-pr,UNDISCLOSED,857,m&a control (incl. lbo/mbo),M&A,1501.0,IMPORTED,Universally Speaking,,,Strategic / CVC,2005.0,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,0.0,21/06/2025 20:14,,21/06/2025 20:14,,
05/03/2021,2021,Q1'21,Brew Games,Actera,Seed round,Early-stage VC,No,4.0,,Gaming,Mobile,Turkey,MENA,2021.0,Men,https://www.brew-games.com/,"Actera, the largest Turkey-oriented private equity company, has invested $4 million in Turkish game company Brew Games. With the investment, Brew Games aims to increase the number of employees, improve software automation processes and release hypercasual and hybrid games.",https://www.dailysabah.com/business/tech/actera-invests-4-million-in-brew-games,DISCLOSED,864,seed,Early-stage investment,1504.0,IMPORTED,Brew Games,,,Strategic / CVC,2021.0,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,21/06/2025 20:14,,21/06/2025 20:14,,
05/03/2021,2021,Q1'21,Engine Media (TSXV:GAME),Undisclosed,"PIPE, Other",Public offering,No,15.0,,Esports,Esports,Canada,North America,2011.0,Men,https://enginemediainc.com/,"Engine Media Holdings, Inc.. (TSXV: GAME; OTCQB: MLLLF) has completed private placement of up to 2,000,000 shares at a price of US$7.50 per share for gross proceeds of up to $15m",https://esportsobserver.com/engine-media-15m-private-placement/?sfw=pass1615266203,DISCLOSED,865,pipe,Public offering,672.0,ENABLED,Engine Gaming & Media,"TSXV:GAME, Engine gaming and media","Engine Media (TSXV:GAME),Engine gaming and media (TSXV: GAME)",Strategic / CVC,2011.0,Canada,North America,Private,Esports,,,Generalist,,TES,0.0,21/06/2025 20:09,,14/08/2025 08:05,naumvano@gmail.com,"Engine Gaming & Media, TSXV:GAME, Engine gaming and media, CA, North America, https://enginemediainc.com/"
