id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index
819,IMPORTED,Dorian,,,Strategic / CVC,2018,Singapore,Southeast Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,1,2025-06-21 20:10:36,,2025-06-21 20:10:36,,
2548,IMPORTED,DOS Labs,,,Strategic / CVC,2021,Vietnam,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:20:34,,2025-06-21 20:20:34,,
11428,IS INCOMPLETE,Dostan Investments Limited,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:46,,2025-08-30 18:55:46,,"Dostan Investments Limited, notenoughinformation, notenoughinformation"
1703,IMPORTED,Dotemu,,,Strategic / CVC,2007,France,Western Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:15:30,,2025-06-21 20:15:30,,
2662,IMPORTED,Dotplay,,,Strategic / CVC,2024,Germany,Western Europe,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:21:21,,2025-06-21 20:21:21,,
132,ENABLED,DoubleDown Interactive,,,Strategic / CVC,2008,South Korea,Eastern Asia,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,DoubleU Games,0,2025-04-16 15:04:08,naumvano@gmail.com,2025-04-18 07:47:29,naumvano@gmail.com,
746,IMPORTED,Double Jump.Tokyo,DJT,Double Jump.Tokyo (DJT),Strategic / CVC,2018,Japan,Eastern Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,3,2025-06-21 20:10:20,,2025-06-21 20:10:20,,
774,IMPORTED,Double Loop,DoubleLoop Games,,Strategic / CVC,2019,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:10:26,,2025-06-21 20:10:26,,
3202,ENABLED,DoubleMe,,,Strategic / CVC,2014,South Korea,Eastern Asia,Private,Platform & Tech,VR/AR,,Generalist,,,0,2025-06-29 14:01:28,,2025-08-19 16:45:44,vsidv1777@gmail.com,"DoubleMe, KR, Eastern Asia, https://www.doubleme.me/"
7977,IS INCOMPLETE,Double Peak Group,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,12,2025-08-30 18:52:25,,2025-08-30 18:52:25,,"Double Peak Group, notenoughinformation, notenoughinformation"
9504,IS INCOMPLETE,Double Peak Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:54,,2025-08-30 18:53:54,,"Double Peak Ventures, notenoughinformation, notenoughinformation"
1271,IMPORTED,Double Star,,,Strategic / CVC,2014,Germany,Western Europe,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:13:09,,2025-06-21 20:13:09,,
141,ENABLED,DoubleU Games,,,Strategic / CVC,2012,South Korea,Eastern Asia,Public,Gaming (Content Development/Publishing),Mobile,,Generalist,,,2,2025-04-17 17:54:43,naumvano@gmail.com,2025-04-17 17:55:48,naumvano@gmail.com,
1725,IMPORTED,Douze Dixiemes,,,Strategic / CVC,2017,France,Western Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:15:36,,2025-06-21 20:15:36,,
2325,IMPORTED,Dovetail Games,,,Strategic / CVC,2008,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:19:03,,2025-06-21 20:19:03,,
1570,IMPORTED,Downpour Interactive,,,Strategic / CVC,2014,USA,North America,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,2025-06-21 20:14:39,,2025-06-21 20:14:39,,
8030,IS INCOMPLETE,Dozen,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:29,,2025-08-30 18:52:29,,"Dozen, notenoughinformation, notenoughinformation"
3746,ENABLED,DraftKings,,,Strategic / CVC,2012,USA,North America,Public,Other,,Cash/Skill-based/RMG,Generalist,,,2,2025-08-23 13:39:13,vsidv1777@gmail.com,2025-08-23 13:39:13,vsidv1777@gmail.com,"DraftKings, US, North America, https://www.draftkings.com/"
374,ENABLED,Dragoneer Investment Group,,,Venture Capital & Accelerators,2012,USA,North America,Private,,,,Generalist,,,2,2025-05-07 05:58:00,naumvano@gmail.com,2025-05-07 05:58:00,naumvano@gmail.com,
3568,ENABLED,Dragonfly Capital,Dragonfly Capital Partners,,Venture Capital & Accelerators,2018,USA,North America,Private,,,,Generalist,1100.0,,13,2025-07-24 07:25:09,vsidv1777@gmail.com,2025-07-24 07:25:09,vsidv1777@gmail.com,"Dragonfly Capital, Dragonfly Capital Partners, US, North America, https://www.dragonfly.xyz/"
3281,IMPORTED,DragonNest,,,Strategic / CVC,2013,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-07-05 18:34:33,,2025-07-07 06:09:22,naumvano@gmail.com,"DragonNest, CN, Eastern Asia, http://www.ilongyuan.com.cn/"
2848,IMPORTED,Dragon Snacks Games,,,Strategic / CVC,2024,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:22:41,,2025-06-21 20:22:41,,
2720,IMPORTED,Dragonz Lab,,,Strategic / CVC,2024,United Kingdom,British Isles,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:21:47,,2025-06-21 20:21:47,,
641,IMPORTED,Drama Studios,,,Strategic / CVC,2020,France,Western Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:09:44,,2025-06-21 20:09:44,,
7859,IS INCOMPLETE,Draper & Associates,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:18,,2025-08-30 18:52:18,,"Draper & Associates, notenoughinformation, notenoughinformation"
8384,IS INCOMPLETE,DraperB1,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:46,,2025-08-30 18:52:46,,"DraperB1, notenoughinformation, notenoughinformation"
3475,ENABLED,Draper Dragon,,,Venture Capital & Accelerators,2006,USA,North America,Private,,,,Generalist,0.0,,4,2025-07-21 15:09:27,vsidv1777@gmail.com,2025-07-21 15:09:27,vsidv1777@gmail.com,"Draper Dragon, US, North America, http://www.draperdragon.com"
10110,IS INCOMPLETE,Draper Goren Holm,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:28,,2025-08-30 18:54:28,,"Draper Goren Holm, notenoughinformation, notenoughinformation"
3476,ENABLED,Draper  University,,,Other,2012,USA,North America,Private,,,,Generalist,,,1,2025-07-21 15:31:21,vsidv1777@gmail.com,2025-07-21 15:31:21,vsidv1777@gmail.com,"Draper  University, US, North America, https://draperuniversity.com"
10171,IS INCOMPLETE,Draw Co.,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:31,,2025-08-30 18:54:31,,"Draw Co., notenoughinformation, notenoughinformation"
9080,IS INCOMPLETE,Dream Boat Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,3,2025-08-30 18:53:30,,2025-08-30 18:53:30,,"Dream Boat Capital, notenoughinformation, notenoughinformation"
784,IMPORTED,DreamCraft,DreamCraft Entertainment,,Strategic / CVC,2018,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:10:29,,2025-06-21 20:10:29,,
3551,ENABLED,Dreamers VC,,,Venture Capital & Accelerators,2018,USA,North America,Private,,,,Generalist,,,1,2025-07-22 11:51:16,vsidv1777@gmail.com,2025-07-22 11:51:16,vsidv1777@gmail.com,"Dreamers VC, US, North America, https://www.dreamers.vc/"
2085,IMPORTED,DreamFuel Games,,,Strategic / CVC,2021,Netherlands,Western Europe,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:17:36,,2025-06-21 20:17:36,,
2986,ENABLED,Dream Games,,,Strategic / CVC,2019,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-29 13:39:58,,2025-07-21 17:53:57,vsidv1777@gmail.com,"Dream Games, TR, Middle East, https://dreamgames.com"
3034,IMPORTED,Dreamgame Studios,,,Strategic / CVC,2018,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-29 13:44:32,,2025-06-29 13:44:32,,
1632,IMPORTED,Dream Harvest,,,Strategic / CVC,2013,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:14:58,,2025-06-21 20:14:58,,
3689,ENABLED,Dreamhaven,,,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,5,2025-07-29 13:58:25,vsidv1777@gmail.com,2025-07-29 13:58:25,vsidv1777@gmail.com,"Dreamhaven, US, North America, https://www.dreamhaven.com/"
10272,IS INCOMPLETE,Dream Incubator Inc. (TSE:4310),,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:36,,2025-08-30 18:54:36,,"Dream Incubator Inc. (TSE:4310), notenoughinformation, notenoughinformation"
596,IMPORTED,Dreamo,,,Strategic / CVC,2000,South Korea,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,AI/ML,Generalist,,,0,2025-06-21 20:09:36,,2025-06-21 20:09:36,,
9789,IS INCOMPLETE,DreamQuest,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:12,,2025-08-30 18:54:12,,"DreamQuest, notenoughinformation, notenoughinformation"
3403,IMPORTED,Dream Sports,,,Strategic / CVC,2008,India,Southern and Central_Asia,Private,Other,,Cash/Skill-based/RMG,Generalist,,,2,2025-07-06 10:12:27,,2025-07-06 10:12:27,,"Dream Sports, IN, Southern and Central_Asia"
10510,IS INCOMPLETE,Drecom,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:50,,2025-08-30 18:54:50,,"Drecom, notenoughinformation, notenoughinformation"
10238,IS INCOMPLETE,Dre Hayes,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:34,,2025-08-30 18:54:34,,"Dre Hayes, notenoughinformation, notenoughinformation"
916,IMPORTED,Drepublic,,"DRepublic, INC.,Drepublic (Cradles)",Strategic / CVC,2021,Switzerland,Western Europe,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:10:59,,2025-06-21 20:10:59,,
2368,IMPORTED,Drest,,,Strategic / CVC,2019,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:19:20,,2025-06-21 20:19:20,,
9997,IS INCOMPLETE,Drew Austin from Redbeard Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:22,,2025-08-30 18:54:22,,"Drew Austin from Redbeard Ventures, notenoughinformation, notenoughinformation"
10520,IS INCOMPLETE,Dricom,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:51,,2025-08-30 18:54:51,,"Dricom, notenoughinformation, notenoughinformation"
2775,IMPORTED,Drift Zone,,,Strategic / CVC,2023,Norway,Nordic Countries,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:22:10,,2025-06-21 20:22:10,,
10428,IS INCOMPLETE,Drive by DraftKings,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:45,,2025-08-30 18:54:45,,"Drive by DraftKings, notenoughinformation, notenoughinformation"
7874,IS INCOMPLETE,Drive Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,3,2025-08-30 18:52:19,,2025-08-30 18:52:19,,"Drive Capital, notenoughinformation, notenoughinformation"
1628,IMPORTED,Drop Fake,,,Strategic / CVC,2021,Canada,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:14:57,,2025-06-21 20:14:57,,
1257,IMPORTED,Drop-In Gaming,,,Strategic / CVC,2020,USA,North America,Private,Esports,,,Generalist,,,0,2025-06-21 20:13:05,,2025-06-21 20:13:05,,
1868,IMPORTED,Dropp GG,,,Strategic / CVC,2021,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:16:23,,2025-06-21 20:16:23,,
9214,IS INCOMPLETE,Drops Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:38,,2025-08-30 18:53:38,,"Drops Ventures, notenoughinformation, notenoughinformation"
808,IMPORTED,DRX,,,Strategic / CVC,2012,South Korea,Eastern Asia,Private,Esports,,,Generalist,,,1,2025-06-21 20:10:34,,2025-06-21 20:10:34,,
1091,IMPORTED,Drybrush Games,,,Strategic / CVC,2021,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:11:55,,2025-06-21 20:11:55,,
10131,IS INCOMPLETE,DTCP (Deutsche Telekom Capital Partners),,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:29,,2025-08-30 18:54:29,,"DTCP (Deutsche Telekom Capital Partners), notenoughinformation, notenoughinformation"
10867,IS INCOMPLETE,Dt&Investment,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:12,,2025-08-30 18:55:12,,"Dt&Investment, notenoughinformation, notenoughinformation"
1449,IMPORTED,DualShockers,,,Strategic / CVC,2010,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:14:00,,2025-06-21 20:14:00,,
9572,IS INCOMPLETE,Duane Park Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:58,,2025-08-30 18:53:58,,"Duane Park Ventures, notenoughinformation, notenoughinformation"
2788,IMPORTED,Dubious Design,,,Strategic / CVC,2024,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:22:16,,2025-06-21 20:22:16,,
1757,IMPORTED,Dubit,,,Strategic / CVC,1999,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:15:46,,2025-06-21 20:15:46,,
11018,IS INCOMPLETE,Duck DAO,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:21,,2025-08-30 18:55:21,,"Duck DAO, notenoughinformation, notenoughinformation"
920,IMPORTED,Duelist King,,,Strategic / CVC,2021,Vietnam,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:10:59,,2025-06-21 20:10:59,,
8272,IS INCOMPLETE,Dunamu,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:41,,2025-08-30 18:52:41,,"Dunamu, notenoughinformation, notenoughinformation"
10864,IS INCOMPLETE,Dundee Venture Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:12,,2025-08-30 18:55:12,,"Dundee Venture Capital, notenoughinformation, notenoughinformation"
23,ENABLED,Dune Ventures,,,Venture Capital & Accelerators,2020,USA,North America,Private,,,,Gaming,50.0,,14,2025-04-04 13:56:35,naumvano@gmail.com,2025-04-18 21:27:03,vsidv1777@gmail.com,
8442,IS INCOMPLETE,Dunhill Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:50,,2025-08-30 18:52:50,,"Dunhill Ventures, notenoughinformation, notenoughinformation"
10783,IS INCOMPLETE,Duplicate Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:07,,2025-08-30 18:55:07,,"Duplicate Capital, notenoughinformation, notenoughinformation"
2649,IMPORTED,Dusk,,,Strategic / CVC,2023,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:21:16,,2025-06-21 20:21:16,,
9684,IS INCOMPLETE,Dutch Crypto Investors,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:05,,2025-08-30 18:54:05,,"Dutch Crypto Investors, notenoughinformation, notenoughinformation"
9209,IS INCOMPLETE,Dux Crypto,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:37,,2025-08-30 18:53:37,,"Dux Crypto, notenoughinformation, notenoughinformation"
8079,IS INCOMPLETE,DWeb3 Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,13,2025-08-30 18:52:31,,2025-08-30 18:52:31,,"DWeb3 Capital, notenoughinformation, notenoughinformation"
8994,IS INCOMPLETE,DWF Labs,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,8,2025-08-30 18:53:25,,2025-08-30 18:53:25,,"DWF Labs, notenoughinformation, notenoughinformation"
2037,IMPORTED,DX Gameworks,,,Strategic / CVC,2020,Brazil,South America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:17:20,,2025-06-21 20:17:20,,
1633,IMPORTED,Dynamixyz,,,Strategic / CVC,2010,France,Western Europe,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:14:58,,2025-06-21 20:14:58,,
2059,IMPORTED,Dynamo Pictures,,,Strategic / CVC,2011,Japan,Eastern Asia,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:17:28,,2025-06-21 20:17:28,,
8654,IS INCOMPLETE,Dynasty Gaming,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:03,,2025-08-30 18:53:03,,"Dynasty Gaming, notenoughinformation, notenoughinformation"
937,IMPORTED,Dynasty Studios,,,Strategic / CVC,2021,Denmark,Nordic Countries,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:11:06,,2025-06-21 20:11:06,,
423,ENABLED,e2vc,"500 Istanbul, 500 Emerging Europe",,Venture Capital & Accelerators,2016,Turkey,Middle East,Private,,,,Generalist,193.0,,10,2025-05-19 17:35:35,vsidv1777@gmail.com,2025-05-19 17:35:35,vsidv1777@gmail.com,
396,ENABLED,Eagle Equity Partners,,,Private Equity & Inst.,2011,USA,North America,Private,,,,Generalist,4830.0,,1,2025-05-12 17:03:38,kmlfatkh@gmail.com,2025-05-12 17:03:38,kmlfatkh@gmail.com,
8125,IS INCOMPLETE,Eagle Point,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:34,,2025-08-30 18:52:34,,"Eagle Point, notenoughinformation, notenoughinformation"
10342,IS INCOMPLETE,Earl Grey Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:40,,2025-08-30 18:54:40,,"Earl Grey Capital, notenoughinformation, notenoughinformation"
11454,IS INCOMPLETE,Earlybird Venture Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:47,,2025-08-30 18:55:47,,"Earlybird Venture Capital, notenoughinformation, notenoughinformation"
1758,IMPORTED,Early Morning Studio,,,Strategic / CVC,2018,Sweden,Nordic Countries,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:15:47,,2025-06-21 20:15:47,,
1098,IMPORTED,Earn Alliance,,,Strategic / CVC,2022,Hong Kong,Eastern Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:11:58,,2025-06-21 20:11:58,,
2034,IMPORTED,Earth from another Sun,,,Strategic / CVC,2016,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:17:19,,2025-06-21 20:17:19,,
10084,IS INCOMPLETE,Earthling VC,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:27,,2025-08-30 18:54:27,,"Earthling VC, notenoughinformation, notenoughinformation"
8444,IS INCOMPLETE,East Naga Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:50,,2025-08-30 18:52:50,,"East Naga Capital, notenoughinformation, notenoughinformation"
194,ENABLED,East Side Games Group,,East Side Games,Strategic / CVC,2011,Canada,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,3,2025-04-18 20:03:18,naumvano@gmail.com,2025-04-26 10:13:32,naumvano@gmail.com,
10168,IS INCOMPLETE,East Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,5,2025-08-30 18:54:31,,2025-08-30 18:54:31,,"East Ventures, notenoughinformation, notenoughinformation"
79,ENABLED,Easybrain,,,Strategic / CVC,2016,Cyprus,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,Miniclip,0,2025-04-08 23:24:38,kmlfatkh@gmail.com,2025-04-08 23:25:18,kmlfatkh@gmail.com,
