ID,Status*,Announcement date*,Target Company,"Transaction Size*, $M",Transaction Type*,Transaction Category*,closed date,To be closed,Lead Investor / Acquirer,Other Investors,Source URL*,Description*,Transaction UUID,"Equity Value at Listing, $M",Internal information,signature company,signature date,signature investor,signature deal type,source data,created at
2863,IMPORTED,2022-03-28,Massive Black,0.0,M&A control (incl. LBO/MBO),M&A,2022-03-28,0,Room 8 Group,,https://www.gamesindustry.biz/articles/2022-03-28-room-8-acquires-massive-black,"Today external developer Room 8 announced that it has acquired art studio Massive Black.

The Ukrainian-based company said that the purchase will it expanding into the US market.",d96d6b48-e870-475d-9723-a14383e43dd5,,,massiveblack,22march,noleadinvestor,m&acontrol(incl.lbo/mbo),Room 8 Group,2025-08-31 08:50:32
2862,IMPORTED,2022-09-27,Upcomer,0.0,M&A control (incl. LBO/MBO),M&A,2022-09-27,0,Gamurs,,https://www.gamesindustry.biz/gamurs-group-buying-enthusiast-gaming-sites-report,,6d33d720-0ff9-4a24-bac6-e5b30340dc23,,,upcomer,22september,noleadinvestor,m&acontrol(incl.lbo/mbo),Gamurs Group,2025-08-31 08:50:32
2861,IMPORTED,2021-11-11,Creasaur Entertainment,0.0,M&A control (incl. LBO/MBO),M&A,2021-11-11,0,Rollic Games,,https://www.zynga.com/corporate/rollic-completes-acquisitions-of-bytetyper-creasaur-entertainment-and-zerosum-game-studios/,"Rollic announced that it has recently closed the acquisitions of mobile game studios ByteTyper, Creasaur Entertainment and ZeroSum. All three studios have previously published games with Rollic and will continue to develop original mobile titles in-house under the Rollic umbrella. ",8d2a8982-343a-4e63-aa23-3b6559d51f85,,,creasaurentertainment,21november,noleadinvestor,m&acontrol(incl.lbo/mbo),Rollic Games,2025-08-31 08:50:32
2860,IMPORTED,2024-05-03,Tivola Games - Tivola Games Portfolio (IP sale),0.8,M&A control (incl. LBO/MBO),M&A,2024-05-03,0,Trophy Games,,https://trophy-games.com/news/trophy-games-acquires-tivola-portfolio,"Denmark-based games developer and publisher Trophy Games (CPH: TGAMES) has acquired a gaming portfolio of over 20 titles from Germany-based games developer Tivola Games for approximately $0.75m (â¬0.7m). The gaming portfolio includes mobile simulation and management games such as Cat Rescue Story, Busterâs Journey, Horse World, and other pet-themed titles.",b7e830b6-1725-43a6-9bb7-dae74a53a312,,,tivolagames-tivolagamesportfolio(ipsale),24may,noleadinvestor,m&acontrol(incl.lbo/mbo),Trophy Games,2025-08-31 08:50:32
2859,IMPORTED,2021-03-30,Fingerprint,0.0,M&A control (incl. LBO/MBO),M&A,2021-03-30,0,Sandbox & Co,,https://venturebeat.com/2021/03/30/sandbox-acquires-kids-edutainment-company-fingerprint/,"Sandbox & Co. has acquired childrenâs game and entertainment (edutainment) company Fingerprint. Terms of the deal were not disclosed.
",75697825-5a4e-492f-9398-9721ddc8c070,,,fingerprint,21march,noleadinvestor,m&acontrol(incl.lbo/mbo),Sandbox & Co,2025-08-31 08:50:32
2858,IMPORTED,2022-04-14,Gamelancer,0.0,M&A control (incl. LBO/MBO),M&A,2022-04-14,0,Wondr Gaming,,https://feeds.issuerdirect.com/news-release.html?newsid=6665368303473168,Canada-based entertainment social media network Wondr Gaming has acquired Canada-based gaming social meadia network Gamelancer has raised $991k,eb9ff9b3-2520-4177-bbb0-a20270c7d328,,,gamelancer,22april,noleadinvestor,m&acontrol(incl.lbo/mbo),Wondr Gaming,2025-08-31 08:50:32
2856,IMPORTED,2020-12-10,Chef Game Studio - Onnect (IP sale),7.0,M&A control (incl. LBO/MBO),M&A,2020-12-10,0,Rollic Games,,https://venturebeat.com/2020/12/10/zyngas-rollic-division-buys-onnect-game-for-6-million/,"Turkey-based hyper-casual games publisher Rollic (a wholly owned subsidiary of Zynga) has acquired matching puzzle game Onnect from Turkish mobile games developer Chef Game Studio for $6m with $1m conditional payment in the future.
",d2194b56-0bfa-4dbb-82c5-61a890611788,,,chefgamestudio-onnect(ipsale),20december,noleadinvestor,m&acontrol(incl.lbo/mbo),Rollic Games,2025-08-31 08:50:31
2855,IMPORTED,2022-02-10,NanoTribe,0.0,M&A control (incl. LBO/MBO),M&A,2022-02-10,0,Rollic Games,,https://www.zynga.com/blog/zynga-and-rollic-complete-acquisition-of-berlin-based-mobile-game-studio-nanotribe-2/,"US-based multiplatform games publisher and developer Zynga (NASDAQ: ZNGA) has acquired German-based mobile games developer NanoTribe for an undisclosed sum. The studio has expertise in the hypercasual genre, and will be the first non-Turkey-based studio managed by Rollic â Zyngaâs Turkish subsidiary. The deal will allow Zynga to enter a new German market and to increase its already established capabilities in hypercasual gaming.",d9c4e944-db7a-4cf0-bb84-f60721115f50,,,nanotribe,22february,noleadinvestor,m&acontrol(incl.lbo/mbo),Rollic Games,2025-08-31 08:50:31
2854,IMPORTED,2022-02-04,Reto-Moto  - Heroes & Generals (IP sale),0.0,M&A control (incl. LBO/MBO),M&A,2022-02-04,0,TLM,,https://www.gamesindustry.biz/articles/2022-02-04-tlm-partners-acquires-heroes-and-generals-business-operations,"US-based cross-play platform developer and publisher for eSports and video games TLM Partners has acquired the WWII strategy game Heroes & Generals from its developer Denmark-based RETO MOTO. The financial terms of the deal are not disclosed. With this acquisition, TLM expands the F2P gameâs business and continues its further development.",e71a3d1f-f6bb-41c4-9689-862a59b86309,,,reto-moto-heroes&generals(ipsale),22february,noleadinvestor,m&acontrol(incl.lbo/mbo),TLM Partners,2025-08-31 08:50:31
2853,IMPORTED,2022-07-31,D3 Go!,5.0,M&A control (incl. LBO/MBO),M&A,2022-07-31,0,Digital Bros,,https://digitalbros.com/wp-content/uploads/2022/06/2022.06.17-D3GO-Acquisition_DEF_2-criptato.pdf,"Italy-based gaming company Digital Bros, the parent company of US-based gaming publisher 505 Games, has acquired US-based games publisher D3 Go! Ñ. As a result of the acquisition, Digital Bros will be the exclusive owner of the Puzzle Quest franchise. 505 Games will be producing updates for all D3 Go! titles, while the company will keep its entire team on board.",5f180851-3f5f-4fba-a542-a3de203cc7a8,,,d3go!,22july,noleadinvestor,m&acontrol(incl.lbo/mbo),Digital Bros,2025-08-31 08:50:31
2852,IMPORTED,2021-11-11,ByteTyper,0.0,M&A control (incl. LBO/MBO),M&A,2021-11-11,0,Rollic Games,,https://www.zynga.com/corporate/rollic-completes-acquisitions-of-bytetyper-creasaur-entertainment-and-zerosum-game-studios/,"Rollic announced that it has recently closed the acquisitions of mobile game studios ByteTyper, Creasaur Entertainment and ZeroSum. All three studios have previously published games with Rollic and will continue to develop original mobile titles in-house under the Rollic umbrella. ",aa719796-e8a7-4f0b-bce9-c2a6a1865d10,,,bytetyper,21november,noleadinvestor,m&acontrol(incl.lbo/mbo),Rollic Games,2025-08-31 08:50:31
2851,ON APPROVAL,2021-12-31,Tiny Titan Studios,0.0,M&A control (incl. LBO/MBO),M&A,2021-12-31,0,Trophy Games,,http://notenoughinformation.com,"Today, Trophy Games Development A/S (Trophy Games) entered into an agreement with Jeff Evans and Jeff Evans Family Trust to acquire 100% of the shares in Tiny Titan Studios (Tiny Titan). Tiny Titans is a Canadian game developer company building games targeted towards mobile devices, including the popular title Tiny Rails. The acquisition is expected to widen Trophy Gamesâ game portfolio for future growth",9090b36c-4587-4c7a-8f7f-042cb2baf3f7,,,tinytitanstudios,21december,noleadinvestor,m&acontrol(incl.lbo/mbo),Trophy Games,2025-08-31 08:50:30
2850,IMPORTED,2023-06-20,Fuse Games,2.0,Seed,Early-stage Investments,2023-06-20,0,"Lakestar, NFX",,https://www.pocketgamer.biz/news/81786/turkish-mobile-startup-fuse-games-receives-2m-investment/,Turkey-based mobile game studio Fuse Games has secured a $2m investment in a funding round led by NFX and Lakestar. The studio is primarily known as a developer of a multiplayer battle royal game Poggies Unleashed. Part of the funding will be used to incorporate artificial intelligence into the studiosâ shooter titles.,e45a8998-3037-4d3b-bc88-37d5e1627b1a,,,fusegames,23june,noleadinvestor,seed,"NFX, Lakestar",2025-08-31 08:50:30
2849,IMPORTED,2024-05-23,The Breach Studios - RoboKiden (IP sale),0.0,M&A control (incl. LBO/MBO),M&A,2024-05-23,0,Elixir Games,,https://venturebeat.com/games/elixir-games-acquires-robokiden-and-teams-with-ava-labs/,"US-based web3 games developer Elixir Games has acquired the game of a Spain-based games developer company, The Breach Studios, for an undisclosed sum. RoboKiden is a F2P third-person online shooter set for release in Julâ24. The game will be the flagship title for the Elixir platform.",58c886ec-494d-464c-9147-25c574531c4b,,,thebreachstudios-robokiden(ipsale),24may,noleadinvestor,m&acontrol(incl.lbo/mbo),Elixir Games,2025-08-31 08:50:30
2848,IMPORTED,2022-09-27,Destructoid,0.0,M&A control (incl. LBO/MBO),M&A,2022-09-27,0,Gamurs,,https://www.gamesindustry.biz/gamurs-group-buying-enthusiast-gaming-sites-report,,734d8ab8-3ae4-4efa-901f-2a43251b1221,,,destructoid,22september,noleadinvestor,m&acontrol(incl.lbo/mbo),Gamurs Group,2025-08-31 08:50:30
2847,IMPORTED,2022-03-14,Mock-it Esports,0.0,M&A control (incl. LBO/MBO),M&A,2022-03-14,0,Vexed Gaming,,https://esportsinsider.com/2022/03/vexed-gaming-mock-it-esports,"UK-based esports organization Vexed Gaming has acquired US-based esports organization Mock-it Esports. Financial terms of the deal are not disclosed. Mock-it operations and branding will continue to exist, but will be integrated into the Vexed Gaming ecosystem. As part of the deal, the acquired Mock-it EU-based Halo Infinite roster will continue to compete under the Vexed banner in future tournaments.",7bd61fb9-f4ce-4aa0-bf26-2161b5d4b824,,,mock-itesports,22march,noleadinvestor,m&acontrol(incl.lbo/mbo),Vexed Gaming,2025-08-31 08:50:30
2846,IMPORTED,2021-09-20,Galaxy Racer,0.0,M&A control (incl. LBO/MBO),M&A,2021-09-20,0,Galaxy Racer,,https://esportsinsider.com/2021/09/team-nigma-merges-with-galaxy-racer-to-become-nigma-galaxy/,UAE-based esports company Team Nigma has merged with another esports organization Galaxy Racer. Team Nigma has been rebranded as Nigma Galaxy and will head up Galaxy Racerâs esports division.,4e1b799c-2693-4239-9939-61593c2d7246,,,galaxyracer,21september,noleadinvestor,m&acontrol(incl.lbo/mbo),Galaxy Racer,2025-08-31 08:50:30
2845,IMPORTED,2021-05-13,ambr,0.0,Undisclosed Early-stage,Early-stage Investments,2021-05-13,0,Dentsu Group,,https://www.group.dentsu.com/en/news/release/000445.html,"Dentsu Group Inc. announced that it has made an investment in ambr, a developer behind VR gaming platform Inc.",be0d3c59-5d37-4c16-a5a7-fe4c82a394b8,,,ambr,21may,noleadinvestor,undisclosedearly-stage,Dentsu Group,2025-08-31 08:50:30
2844,IMPORTED,2024-07-05,Sociable Soccer,0.0,M&A control (incl. LBO/MBO),M&A,2024-07-05,0,Sporty Group,,"https://www.gamesindustry.biz/sporty-group-acquires-sociable-soccer#:~:text=Tower%20Studios'%20arcade%2Dstyle%20football,mobile%20and%20video%20gaming%20market.","UK-based consumer media platform Sporty Group has acquired UK-based PC & Console game developer Sociable Soccer for an undisclosed sum. This deal marks Sporty Groupâs first steps into the gaming industry. The developers will maintain control of the key title, Sociable Soccer.",911da070-410b-4990-b517-02a645a8aa61,,,sociablesoccer,24july,noleadinvestor,m&acontrol(incl.lbo/mbo),Sporty Group,2025-08-31 08:50:29
2843,IMPORTED,2021-04-29,Uncosoft,0.0,M&A control (incl. LBO/MBO),M&A,2021-04-29,0,Rollic Games,,https://techcrunch.com/2021/04/29/rollic-zynga-uncosoft/,Zyngaâs Turkish subsidiary Rollic Games has acquired Turkey-based hyperÂ­casual mobile games developer Uncosoft for an undisclosed sum.,1d6136d8-906c-48cb-a5d8-af40aa6671e3,,,uncosoft,21april,noleadinvestor,m&acontrol(incl.lbo/mbo),Rollic Games,2025-08-31 08:50:29
2842,IMPORTED,2024-04-04,Celebrity Games,0.0,M&A control (incl. LBO/MBO),M&A,2024-04-04,0,VoxPop Games,,https://www.pocketgamer.biz/news/83738/voxpop-games-acqures-celebrity-games-to-boost-talent-integration-for-indie-devs/,"US-based indie games development platform VoxPop Games has acquired US-based mobile app developer Celebrity Games for an undisclosed sum. Celebrity Games specializes in apps with celebrity integrations. The acquisition aims to enhance talent integration for indie developers, leveraging Celebrity's partnerships with celebrities across various industries.",a9fea787-e706-4b1a-a5d7-9e9902fea390,,,celebritygames,24april,noleadinvestor,m&acontrol(incl.lbo/mbo),VoxPop Games,2025-08-31 08:50:29
2841,IMPORTED,2022-03-03,Team Coreupt,0.0,M&A control (incl. LBO/MBO),M&A,2022-03-03,0,TLM,,https://venturebeat.com/2022/03/03/tlm-partners-acquires-team-coreupt-announces-new-game/,US-based digital entertainment company TLM Partners has acquired US-based PC&console game developer Team-COREUPT. Financial terms of the deal are not disclosed. TLM will help to bring the upcoming fighting title of the studio Coreupt to PC&consoles.,70ea7248-fa88-49b4-94c6-54fb082d034d,,,teamcoreupt,22march,noleadinvestor,m&acontrol(incl.lbo/mbo),TLM Partners,2025-08-31 08:50:29
2839,IMPORTED,2021-11-22,One Percent,0.0,M&A control (incl. LBO/MBO),M&A,2021-11-22,0,Ghost Gaming,,https://www.esportsinsider.com/2021/11/ghost-gaming-acquires-content-organisation-one-percent/,"US-based esports organization Ghost Gaming acquires US-based esports content firm One Percent. The terms of the deal are not disclosed. With this deal, Ghost Gaming is increasing its presence in Atlanta and becoming âthe leading platform for popular gaming content creators in the Southâ according to the press release. ",f73f7f64-8276-403b-8328-215bcffa9272,,,onepercent,21november,noleadinvestor,m&acontrol(incl.lbo/mbo),Ghost Gaming,2025-08-31 08:50:29
2838,IMPORTED,2022-08-31,Nitro Games,2.0,Seed,Early-stage Investments,2022-08-31,0,Nordisk Games,,"https://news.cision.com/nitro-games-oyj/r/nordisk-games-invests-2-million-eur-into-nitro-games,c3623483","Finland-based mobile games publisher and developer Nitro Games has received a $1.98m convertible loan from Denmark-based gaming company Nordisk Games. As a part of the 24-month and 0 per cent interest rate loan, Nordisk Games has the option to use it to subscribe for shares against the unpaid amount, until the entire loan has been repaid. The funds will go towards the development of new titles in the shooter genre.",37a197eb-242b-4753-8a91-73a20bf440b8,,,nitrogames,22august,noleadinvestor,seed,Nordisk Games,2025-08-31 08:50:29
2837,IMPORTED,2020-03-04,Firefly Studios,0.0,M&A control (incl. LBO/MBO),M&A,2020-03-04,0,Phoenix Games,,https://www.gamasutra.com/view/news/359108/Phoenix_Games_acquires_Romanian_liveops_company_Studio_Firefly.php,Phoenix Games has purchased Romanian live-ops company Studio Firefly for an undisclosed fee,b0bc7dfb-2cea-4e03-bce7-f9813733c547,,,fireflystudios,20march,noleadinvestor,m&acontrol(incl.lbo/mbo),Phoenix Games,2025-08-31 08:50:29
2836,IMPORTED,2024-05-08,Oisoi Studio,0.5,Seed,Early-stage Investments,2024-05-08,0,ForsVC,,https://tech.eu/2024/05/08/oisoi-studio-secures-450k-funding-for-vr-art-tools/,"VR art studio Oisoi Studio, based in Ghent, Belgium, has announced the successful closure of a â¬450,000 funding round.",0ef2474b-b7dc-428d-9121-5976c73ee12a,,,oisoistudio,24may,noleadinvestor,seed,ForsVC (lead),2025-08-31 08:50:29
2835,IMPORTED,2022-07-12,Supermassive,0.0,M&A control (incl. LBO/MBO),M&A,2022-07-12,0,Nordisk Games,,https://www.gamesindustry.biz/articles/2022-07-12-nordisk-games-acquires-supermassive,"Denmark-Â­based game developing studio Nordisk Games has acquired UK-Â­based console games developer Supermassive Games for an undisclosed sum. In Marâ21, Nordisk Games acquired a 30.7% stake in the company. Now, Nordisk purchased the remaining 69.3% in Supermassive.
",de591ebd-a243-4b6b-810e-bfceaeeb7b1b,,,supermassive,22july,noleadinvestor,m&acontrol(incl.lbo/mbo),Nordisk Games,2025-08-31 08:50:28
2834,IMPORTED,2021-06-08,Midoki,0.0,M&A minority,M&A,2021-06-08,0,Phoenix Games,,https://www.phoenixgames.com/news/phoenix-games-acquires-stake-in-midoki/,"UK-based gaming company Phoenix Games has acquired an undisclosed minority stake in UK-based mobile games developer Midoki and the rights to the best-known title of the studio â Knighthood, published by King.

",3cec567a-e5b5-4a7c-a710-6e7246c61f38,,,midoki,21june,noleadinvestor,m&aminority,Phoenix Games ,2025-08-31 08:50:28
2833,IMPORTED,2024-12-19,AFK Gaming,0.9,M&A control (incl. LBO/MBO),M&A,2024-12-19,0,Nodwin Gaming,,https://esportsinsider.com/2024/12/nodwin-gaming-acquires-afk-gaming?amp,"India-based esports firm Nodwin Gaming, a subsidiary of mobile game publisher Nazara Technologies (NSE: NAZARA), has acquired a 93% stake in India-based esports media company AFK Gaming for $890k (Rs 7.58 crore). The deal comprises 61% cash and 39% stock swap, making AFK Gaming a wholly owned subsidiary of Nodwin Gaming. The acquisition aims to enhance Nodwin Gamingâs esports-related content production, distribution, and marketing capabilities. Nodwin previously held a 7% stake in AFK Gaming, which was acquired in 2017. This acquisition continues Nazaraâs recent investment spree after its $100m preferential share issue, and Nazara invested $7.5m in Nodwin Gaming in Decâ24.",f9676b66-106b-4aab-8010-be4ee911e682,,,afkgaming,24december,noleadinvestor,m&acontrol(incl.lbo/mbo),NODWIN Gaming,2025-08-31 08:50:28
