Date,Year,Quarter,Target name,Investors / Buyers,Type,Category,AI,"Size, $m",% acquired,Sector,Segment,Target's Country,Region,Target Founded,Gender,Target's Website,Short Deal Description,Deal Link,Amount_Status
07/05/2021,2021,Q2'21,Bitspawn Foundation,DextForce Ventures,Seed round,Early-stage VC,No,0.0,,Platform&Tech,Blockchain-powered,Cayman Islands,Other,2018.0,Men,https://www.ktvn.com/story/43837075/bitspawn-gets-early-seed-round-backing-from-dextforce-ventures,Cayman Islands-based esports platform Bitspawn is proud to announce that DextForce Ventures has invested and led its seed round. This comes in support of Bitspawn’s focus on creating a platform where gamers can...,https://www.ktvn.com/story/43837075/bitspawn-gets-early-seed-round-backing-from-dextforce-ventures,UNDISCLOSED
07/05/2021,2021,Q2'21,DragonNest,Tencent (SEHK: 700),Corporate,Corporate,No,0.0,,Gaming,Mobile,,,,,http://www.ilongyuan.com.cn/,,,UNDISCLOSED
07/05/2021,2021,Q2'21,Game Labs,Stillfront Group (STO: SF),Control,M&A,No,62.5,100.0,Gaming,PC&Console,Ukraine,Eastern Europe,2013.0,Men,https://www.game-labs.net/,Sweden­based game developer and publisher Stillfront Group (OM:SF) has acquired 100% of PC strategy games developer Game Labs for up to $62.5m,https://www.stillfront.com/en/stillfront-group-acquires-game-labs-inc-and-further-strengthens-its-portfolio-of-strategy-and-action-games-and-presents-fy-2021-guidance-for-the-acquisition/,DISCLOSED
08/05/2021,2021,Q2'21,Revenant Esports,Sajan Raj Kurup,Seed round,Early-stage VC,No,1.0,,Esports,Esports,India,Asia,2020.0,Men,https://revenantesports.com/,"Sajan Raj Kurup, founder of Ventureland Asia, an investment division of ad firm Creativeland Asia, has invested $1 million in gaming startup Revenant Esports. With this investment, Kurup has become a 40% stakeholder in the gaming company founded in 2020.",https://revenantesports.com/revenant-esports-raised-1-million-from/,DISCLOSED
10/05/2021,2021,Q2'21,Icy Veins,Enthusiast Gaming (TSX: EGLX),Control,M&A,No,8.0,,Platform&Tech,Platform,France,Western Europe,2011.0,Men,https://www.icy-veins.com/,Enthusiast Gaming also completed the Icy Veins acquisition for ~$8.3m.,https://www.enthusiastgaming.com/enthusiast-gaming-closes-acquisition-of-icy-veins/,DISCLOSED
10/05/2021,2021,Q2'21,RCT AI,Galaxy Interactive (lead) / angel investors,Series A,Early-stage VC,Yes,0.0,,Platform&Tech,Tech,China,Asia,2017.0,Men,https://rct.ai/,rct AI has closed Series A round led by Galaxy Interactive ,https://rct.ai/en-us/blog/we-closed-a-series-a-2-funding-round,UNDISCLOSED
10/05/2021,2021,Q2'21,StreamCards,,Seed round,Early-stage VC,No,0.53,,Esports,Esports,Poland,Eastern Europe,2021.0,Men,https://www.streamcards.gg/,"Warsaw-based interactive media start-up StreamCards has raised approximately $530,000 (~GBP375,500) from its private investment round.",https://esportsinsider.com/2021/05/streamcards-investment-esports-bible-partner/,DISCLOSED
10/05/2021,2021,Q2'21,Wilder World,"Spartan Group (lead) / DCG, Animoca Brands, Republic Realm, and Signum Capital.",Seed round,Early-stage VC,No,3.0,,Platform&Tech,Blockchain-powered,United States,North America,2019.0,Men,https://www.wilderworld.com/,US-based decentralized art-dedicated NFT marketplace developer Wilder World has raised $3m in a Seed funding round led by Spartan Group with participation from Animoca Brands among other companies.,https://venturebeat.com/2021/05/10/wilder-world-raises-3-million-for-a-metaverse-built-around-nft-art/,DISCLOSED
10/05/2021,2021,Q2'21,X World Games,"NGC, FBG Capital, Longling Capital, SNZ, Moonwhale Ventures, AU21, Kyros Ventures and BTX Capital.",Seed round,Early-stage VC,No,1.2,,Platform&Tech,Blockchain-powered,Singapore,Asia,2018.0,Men,https://xwg.games/,"The X World Games, a Singapore-based decentralized gaming ecosystem built on the Binance Smart Chain, raised $1.2M in funding.",https://www.finsmes.com/2021/05/x-world-games-raises-1-2m-in-funding.html,DISCLOSED
11/05/2021,2021,Q2'21,Appeal Studios,Embracer Group (STO: EMBRAC B),Control,M&A,No,3.69,100.0,Gaming,PC&Console,Belgium,Western Europe,2015.0,Men,https://www.appeal-studios.com/,"Sweden-based video game holding company Embracer Group (SSE: EMBRAC B) has acquired four gaming companies through the two wholly-owned subsidiaries:
THQ Nordic GmbH acquired Appeal Studios, KAIKO, and Massive Miniteam Amplifier Game Invest AB acquired FRAME BREAK. The total purchase consideration can reach $14.75m paid with a mix of cash and Embracer B-shares.",https://embracer.com/wp-content/uploads/2021/05/1416345.pdf,DISCLOSED
11/05/2021,2021,Q2'21,Frame Break,Embracer Group (STO: EMBRAC B),Control,M&A,No,3.69,100.0,Gaming,PC&Console,Sweden,Western Europe,2020.0,Men,https://framebreak.se/,"Sweden-based video game holding company Embracer Group (SSE: EMBRAC B) has acquired four gaming companies through the two wholly-owned subsidiaries:
THQ Nordic GmbH acquired Appeal Studios, KAIKO, and Massive Miniteam Amplifier Game Invest AB acquired FRAME BREAK. The total purchase consideration can reach $14.75m paid with a mix of cash and Embracer B-shares.",https://embracer.com/wp-content/uploads/2021/05/1416345.pdf,DISCLOSED
11/05/2021,2021,Q2'21,Kaiko,Embracer Group (STO: EMBRAC B),Control,M&A,No,3.69,100.0,Gaming,PC&Console,Germany,Western Europe,2014.0,Men,http://kaikogames.com/games.html,"Sweden-based video game holding company Embracer Group (SSE: EMBRAC B) has acquired four gaming companies through the two wholly-owned subsidiaries:
THQ Nordic GmbH acquired Appeal Studios, KAIKO, and Massive Miniteam Amplifier Game Invest AB acquired FRAME BREAK. The total purchase consideration can reach $14.75m paid with a mix of cash and Embracer B-shares.",https://embracer.com/wp-content/uploads/2021/05/1416345.pdf,DISCLOSED
11/05/2021,2021,Q2'21,Massive Miniteam,Embracer Group (STO: EMBRAC B),Control,M&A,No,3.69,100.0,Gaming,PC&Console,Germany,Western Europe,2018.0,Men,https://www.massiveminiteam.com/,"Sweden-based video game holding company Embracer Group (SSE: EMBRAC B) has acquired four gaming companies through the two wholly-owned subsidiaries:
THQ Nordic GmbH acquired Appeal Studios, KAIKO, and Massive Miniteam Amplifier Game Invest AB acquired FRAME BREAK. The total purchase consideration can reach $14.75m paid with a mix of cash and Embracer B-shares.",https://embracer.com/wp-content/uploads/2021/05/1416345.pdf,DISCLOSED
11/05/2021,2021,Q2'21,Shanghai Lejiu Network Technology,CooTek (NYSE:CTK),Control,M&A,No,0.0,100.0,Gaming,Mobile,China,Asia,,,http://www.leyutech.cn/,"CooTek (Cayman) Inc. (CooTek), a fast-growing global mobile internet company, announced its recent investment in Shanghai Lejiu Network Technology Co., Ltd. (Lejiu), a mobile game studio that produces creative boutique mobile games.",https://hrnxt.com/tag/shanghai-leijiu-network-technology/,UNDISCLOSED
11/05/2021,2021,Q2'21,Sky Mavis,"Libertus Capital (lead) / Animoca Brands, Konvoy Ventures",Series A,Early-stage VC,No,7.5,,Platform&Tech,Blockchain-powered,Vietnam,Asia,2019.0,Men,https://www.skymavis.com/,"Vietnamese blockchain-based fighting games developer Sky Mavis has secured $7.5m in a Series A funding round, led by Libertus Capital and joined by Animoca Brands, among others.",https://venturebeat.com/2021/05/11/sky-mavis-raises-7-5-million-for-nft-based-axie-infinity-game-with-backers-like-mark-cuban/,DISCLOSED
11/05/2021,2021,Q2'21,Stillfront Group (STO: SF),,Fixed Income,Public offering,No,180.6,,Gaming,Mobile,Sweden,Western Europe,2010.0,Men,https://www.stillfront.com/en/,"Stillfront has issued ~$178m worth of new senior unsecured bonds with final maturity in 2025. The proceeds will be used to support future investments, acquisitions, among other things.",https://www.stillfront.com/en/stillfront-issues-sek-1500m-in-4-year-senior-unsecured-bonds/,DISCLOSED
11/05/2021,2021,Q2'21,The Last Gameboard,"TheVentureCity (lead) / SOSV, Riot Games (Tencent), Conscience VC, Corner3 VC and others",Seed round,Early-stage VC,No,4.0,,Other,Other,United States,North America,2018.0,Mixed,https://lastgameboard.com/,"The digital tabletop platform The Last Gameboard has progressed from crowdfunding to $4 million seed round, and having partnered with some of the biggest names in the industry, plans to ship by the end of the year.",https://techcrunch.com/2021/05/11/the-last-gameboard-raises-4m-to-ship-its-digital-tabletop-gaming-platform/,DISCLOSED
12/05/2021,2021,Q2'21,Big Time Studios,"FBG Capital, North Island Ventures, Digital Currency Group, OKEx Blockdream Ventures, Alameda Research, Circle Financial, and Ashton Kutcher’s Sound Ventures.",Series A,Early-stage VC,No,21.0,,Platform&Tech,Blockchain-powered,United States,North America,2020.0,Men,https://bigtime.gg/,"US-based game studio Big Time Studios has raised $21.3 million in its latest funding round to bring NFTs to the gaming economies. Currently, the studio has one PC action RPG Big Time in development. The funding comes in two parts: $10.3 million in a round led by FBG Capital as well as North Island Ventures, Digital Currency Group, OKEx Blockdream Ventures, Alameda Research, Circle Financial, and Ashton Kutcher’s Sound Ventures. And Big Time Studios is also in the process of closing an $11 million fund that it will use to invest in game companies that adopt its technology.",https://venturebeat.com/2021/05/12/big-time-studios-raises-21m-to-bring-nfts-to-game-economies/,DISCLOSED
12/05/2021,2021,Q2'21,Enucuzoyun,23 Studios,Corporate,Corporate,No,0.3,,Platform&Tech,Platform,Turkey,MENA,2020.0,Men,https://www.enucuzoyun.com/,"23 Studios , one of the largest game localization companies in Turkey and operating in the field of game development and publishing , invested 300 thousand Euros in the local enterprise Enucuzoyun.com over a 1 million Euro valuation .",https://egirisim.com/2021/05/12/yerli-oyun-karsilastirma-platformu-enucuzoyun-1-milyon-euro-degerleme-uzerinden-300-bin-euro-yatirim-aldi/,DISCLOSED
12/05/2021,2021,Q2'21,FRVR ,Hiro Capital (lead) /,Seed round,Early-stage VC,No,3.0,,Gaming,Multiplatform,Portugal,Western Europe,2014.0,Men,https://frvr.com/,"UK-based VC fund Hiro Capital has invested $3.9m in US-based AAA game developer Twin Suns and $2.5m in Portuguese instant-games platform FRVR. Earlier this year, Hiro Capital has allocated $15m in three gaming studios: Snowprint, Double Loop, and Happy Volcano.
",https://hiro.capital/2021/05/12/hiro-capital-leads-6-4m-of-investment-in-two-game-innovators-seattle-based-aaa-studio-twin-suns-corp-and-lisbon-based-instant-games-platform-frvr/,DISCLOSED
12/05/2021,2021,Q2'21,Hidden Leaf Games,"Global Venture Capital, Lightspeed Venture Partners (lead) / Investors Vermillion Ventures, Logan Margulies, Eden Chen (CEO of Pragma) and Alex Paley",Seed round,Early-stage VC,No,3.2,,Gaming,Multiplatform,United States,North America,2019.0,Men,https://www.hiddenleafgames.com,"Hidden Leaf Games is making a 3-on-3 multiplayer online battle arena (MOBA) game. And the team has raised $3.2 million for its new game studio. Lightspeed Venture Partners, a global tech venture capital firm that has backed companies such as Snap, Affirm, Epic Games, and more, led the round. Investors Vermillion Ventures, Logan Margulies (early Riot Games leader), Eden Chen (CEO of Pragma) and Alex Paley (vice president of product at Scopely) joined the round.",https://venturebeat.com/2021/05/12/hidden-leaf-games-raises-3-2m-for-3v3-moba-game-called-fangs/,DISCLOSED
12/05/2021,2021,Q2'21,Sanlo,"Index Ventures, Initial Capital (lead) / London Venture Partners (LVP), Portag3 Ventures, and XYZ Venture Capital",Seed round,Early-stage VC,No,3.5,,Platform&Tech,Platform,United States,North America,2020.0,Mixed,https://www.sanlo.io,"American fintech company Sanlo has raised $3.5m of Seed funding to support its new app, which allows gaming startups to manage their financials. The round was co-led by Index Ventures and Initial Capital, with participation from LVP, Portag3 Ventures, and XYZ Venture Capital.",https://www.businesswire.com/news/home/20210512005638/en,DISCLOSED
12/05/2021,2021,Q2'21,Twin Suns,Hiro Capital (lead / 1UP Ventures,Seed round,Early-stage VC,No,3.4,,Gaming,PC&Console,United States,North America,2020.0,Men,https://www.twinsunscorp.net/,"UK-based VC fund Hiro Capital has invested $3.9m in US-based AAA game developer Twin Suns and $2.5m in Portuguese instant-games platform FRVR. Earlier this year, Hiro Capital has allocated $15m in three gaming studios: Snowprint, Double Loop, and Happy Volcano.
",https://hiro.capital/2021/05/12/hiro-capital-leads-6-4m-of-investment-in-two-game-innovators-seattle-based-aaa-studio-twin-suns-corp-and-lisbon-based-instant-games-platform-frvr/,DISCLOSED
13/05/2021,2021,Q2'21,Allstar,"Studio.vc, Emerging Ventures, and J-Ventures",Seed round,Early-stage VC,No,3.85,,Platform&Tech,Platform,United States,North America,2019.0,Men,https://allstar.gg/clips,"US-based tech company Allstar has secured $3.85m for its platform, which allows gamers to easily create and share short video highlights from CS:GO and Dota 2. Soon, the platform will support Fortnite, League of Legends, Rainbow Six, and Valorant.",https://venturebeat.com/2021/05/13/allstar-raises-3-85m-so-gamers-can-share-snackable-game-highlights/,DISCLOSED
13/05/2021,2021,Q2'21,ambr,Dentsu Group,Corporate,Corporate,No,0.0,,Gaming,VR/AR,Japan,Asia,2018.0,Men,https://ambr.co.jp/,"Dentsu Group Inc. announced that it has made an investment in ambr, a developer behind VR gaming platform Inc.",https://www.group.dentsu.com/en/news/release/000445.html,UNDISCLOSED
13/05/2021,2021,Q2'21,Animoca Brands,"Kingsway Capital, RIT Capital Partners, HashKey Fintech Investment Fund, AppWorks Fund, LCV Fund, Huobi, and Metapurse.",Series B+,Late-stage VC,No,88.88,,Platform&Tech,Blockchain-powered,China,Asia,2014.0,Men,https://www.animocabrands.com/,"Hong-Kong-based blockchain and NFT gaming company Animoca Brands (ASX : AB1) has secured a $88,888,888 investment at $1B valuation, issuing 93.4m shares at a price of $0.85 each. The investors of the round include Kingsway Capital, RIT Capital Partners, HashKey Fintech Investment Fund, AppWorks Fund, LCV Fund, Huobi, and Metapurse.",https://www.animocabrands.com/raises-us88888888-us1billion-valuation,DISCLOSED
13/05/2021,2021,Q2'21,GAM Esports,NRG Asia,Control,M&A,No,0.0,100.0,Esports,Esports,Vietnam,Asia,2014.0,Men,https://nrgasia.gg/,"Vietnamese lifestyle and entertainment company CMG.ASIA has joined forces with North American esports organisation NRG Esports to launch NRG Asia, a management company that will look to represent and develop esports entities in Southeast Asia. The newly formed company also unveiled that it has purchased GAM Esports, the current VCS League of Legends champions, from marketing agency yup.gg. Financial details regarding the acquisition have not been revealed.",https://esportsinsider.com/2021/05/cmg-asia-and-nrg-esports-launch-nrg-asia-and-acquire-gam-esports/,UNDISCLOSED
13/05/2021,2021,Q2'21,Legionfarm,"SVB, Y Combinator, Scrum VC, Altair Capital, Kevin Lin (Twitch), Ankur Nagpal (Teachable)",Seed round,Early-stage VC,No,5.9,,Esports,Esports,United States,North America,2016.0,Men,https://wz.legionfarm.com/,"Legionfarm has raised $5.9 million for its service to connect ordinary gamers pro gamers around the world. The money came from SVB, Y Combinator, Scrum VC, Altair Capital, Kevin Lin (Twitch), Ankur Nagpal (Teachable), and others. ",https://venturebeat.com/2021/05/13/legionfarm-raises-5-9m-to-connect-pro-gamers-with-wannabees/,DISCLOSED
