id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index,arc_website,IG_ID,ig_role
698,ENABLED,Dapper Labs,,,Strategic / CVC,2018,Canada,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,15,21/06/2025 20:10,,21/07/2025 18:05,vsidv1777@gmail.com,"Dapper Labs, CA, North America, https://www.dapperlabs.com/",https://www.dapperlabs.com/,"2098, 1033, 1462","target, participant, participant"
,TO BE CREATED,Dapper Penguin Studios - Rise of Industry (IP Sale),,,Strategic / CVC,2019,Spain,Western Europe,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Dapper Penguin Studios - Rise of Industry (IP Sale), Spain, Western Europe",https://steamcommunity.com/app/671440/discussions/0/5561388294346272901/,1902,target
2699,IMPORTED,Dardo Studios,,,Strategic / CVC,2023,USA,North America,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,0,21/06/2025 20:21,,21/06/2025 20:21,,,https://dardostudios.com/,3643,target
2715,IMPORTED,Dark Point Games,WSE: DPG,Dark Point Games (WSE: DPG),Strategic / CVC,2019,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:21,,21/06/2025 20:21,,,https://darkpointgames.com/,3684,target
1270,IMPORTED,Dark Slope,DarkSlope Studios,,Strategic / CVC,2018,Canada,North America,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,21/06/2025 20:13,,15/08/2025 18:11,naumvano@gmail.com,"Dark Slope, DarkSlope Studios, CA, North America, https://darkslopestudios.com/",,332,target
1059,IMPORTED,Daxe Games,,,Strategic / CVC,2020,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:11,,21/06/2025 20:11,,,,552,target
9935,IS INCOMPLETE,Day One Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:54,,30/08/2025 18:54,,"Day One Ventures, notenoughinformation, notenoughinformation",,4084,participant
10677,IS INCOMPLETE,DeVC,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:55,,30/08/2025 18:55,,"DeVC, notenoughinformation, notenoughinformation",,4135,participant
3182,ENABLED,Decart,,,Strategic / CVC,2023,Israel,Middle East,Private,Platform & Tech,,AI/ML,Generalist,,,0,29/06/2025 13:59,,23/08/2025 17:16,vsidv1777@gmail.com,"Decart, IL, Middle East, https://www.decart.ai/",https://www.decart.ai/,4143,target
2297,IMPORTED,DeepMotion,,,Strategic / CVC,2014,USA,North America,Private,Platform & Tech,,AI/ML,Generalist,,,0,21/06/2025 20:18,,21/06/2025 20:18,,,https://www.deepmotion.com/,2707,target
735,IMPORTED,Delabs Games,,,Strategic / CVC,2023,South Korea,Eastern Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:10,,21/06/2025 20:10,,,https://delabs.gg/,4125,target
3650,ENABLED,Delphi Digital,,,Strategic / CVC,2018,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,21,29/07/2025 09:07,vsidv1777@gmail.com,29/07/2025 09:07,vsidv1777@gmail.com,"Delphi Digital, US, North America, https://delphidigital.io/",,"1982, 2666, 2693","participant, lead, participant"
1891,IMPORTED,Delphi Interactive,,,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:16,,21/06/2025 20:16,,,https://www.delphi.la/,1818,target
855,IMPORTED,Demolish Games,,,Strategic / CVC,2020,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:10,,21/06/2025 20:10,,,,825,target
9820,IS INCOMPLETE,Denlow Private Trust,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"Denlow Private Trust, notenoughinformation, notenoughinformation",,2819,participant
9329,IS INCOMPLETE,Dennis Fong,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:53,,30/08/2025 18:53,,"Dennis Fong, notenoughinformation, notenoughinformation",,2666,participant
,TO BE CREATED,Development Group,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Development Group,http://notenoughinformation.com,2244,lead
,TO BE CREATED,Devmons,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Devmons,http://notenoughinformation.com,4121,participant
391,ENABLED,Devolver Digital,,Devolver Digital (LON: DEVO),Strategic / CVC,2009,USA,North America,Public,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,6,12/05/2025 09:38,kmlfatkh@gmail.com,23/08/2025 11:36,naumvano@gmail.com,"Devolver Digital, US, North America, https://www.devolverdigital.com",https://www.devolverdigital.com/,"3508, 3509","target, target"
8832,IS INCOMPLETE,Dialectic,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,8,30/08/2025 18:53,,30/08/2025 18:53,,"Dialectic, notenoughinformation, notenoughinformation",,1986,participant
1170,IMPORTED,Digi-Capital Platform,Digi-Capital,Investment Data Platform from Digi-Capital,Strategic / CVC,2010,USA,North America,Private,Other,,,Generalist,,,0,21/06/2025 20:12,,21/06/2025 20:12,,,www.ddmagency.com,116,target
8649,IS INCOMPLETE,Digital Bros (MIL: DIB),,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:53,,30/08/2025 18:53,,"Digital Bros (MIL: DIB), notenoughinformation, notenoughinformation",,82,lead
561,IMPORTED,Digital Confectioners,,,Strategic / CVC,2007,New Zealand,Australia and New_Zealand,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:09,,21/06/2025 20:09,,,https://www.digitalconfectioners.com/,2342,target
8312,IS INCOMPLETE,Digital Development Management,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"Digital Development Management, notenoughinformation, notenoughinformation",,116,lead
705,ENABLED,Digital Entertainment Asset,,Digital Entertainment Asset (DEA),Strategic / CVC,2018,Singapore,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:10,,29/08/2025 11:53,naumvano@gmail.com,"Digital Entertainment Asset, SG, Southeast Asia, https://dea.sg/",https://dea.sg/,"2467, 2515","target, target"
,TO BE CREATED,Digital Foundry,,,Strategic / CVC,2004,United Kingdom,Western Europe,Private,Other,Other,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Digital Foundry, United Kingdom, Western Europe",https://www.digitalfoundry.net/,4142,target
,TO BE CREATED,Digital Foundry Management,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Digital Foundry Management,http://notenoughinformation.com,4142,lead
962,IMPORTED,Digital Insight Games,,,Strategic / CVC,2019,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:11,,21/06/2025 20:11,,,https://www.digitalinsightgames.com/,3229,target
8122,IS INCOMPLETE,Dino Patti,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:52,,30/08/2025 18:52,,"Dino Patti, notenoughinformation, notenoughinformation",,3889,lead
2702,IMPORTED,Dirt Research Technologies,,,Strategic / CVC,2020,USA,North America,Private,Platform & Tech,,AI/ML,Generalist,,,0,21/06/2025 20:21,,21/06/2025 20:21,,,https://www.wearedirt.com/,3655,target
370,ENABLED,Discord,,,Strategic / CVC,2012,USA,North America,Private,Platform & Tech,,,Generalist,,,2,07/05/2025 05:44,naumvano@gmail.com,07/05/2025 05:44,naumvano@gmail.com,,,1032,target
1166,ENABLED,Disruptor Beam - Star Trek Timelines (IP sale),Star Trek Timelines,Star Trek Timelines (Disruptor Beam),Strategic / CVC,2016,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:12,,22/08/2025 20:09,sergeyevdokimov1@gmail.com,"Disruptor Beam - Star Trek Timelines (IP sale), Star Trek Timelines, US, North America, http://www.tiltingpoint.com/portfolio/star-trek-timelines/",www.tiltingpoint.com/portfolio/star-trek-timelines/,110,target
9673,IS INCOMPLETE,Divergence Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"Divergence Capital, notenoughinformation, notenoughinformation",,1254,participant
,TO BE CREATED,Diversion,,,Strategic / CVC,2021,United States,North America,Private,Platform & Tech,Platform & Tech,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Diversion, United States, North America",https://www.diversion.dev/,4052,target
1078,IMPORTED,Dominus Esports,,,Strategic / CVC,2019,China,Eastern Asia,Private,Esports,,,Generalist,,,0,21/06/2025 20:11,,21/06/2025 20:11,,,,434,target
711,IMPORTED,Don't Nod Entertainment,ENXTPA:ALDNE,Don't Nod Entertainment (ENXTPA:ALDNE),Strategic / CVC,2008,France,Western Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:10,,21/06/2025 20:10,,,https://dont-nod.com/,290,target
9848,IS INCOMPLETE,Donato Gonzalez,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"Donato Gonzalez, notenoughinformation, notenoughinformation",,1536,participant
774,IMPORTED,Double Loop,DoubleLoop Games,,Strategic / CVC,2019,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:10,,21/06/2025 20:10,,,https://www.doubleloopgames.com/,"73, 837","target, target"
132,ENABLED,DoubleDown Interactive,,,Strategic / CVC,2008,South Korea,Eastern Asia,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,DoubleU Games,0,16/04/2025 15:04,naumvano@gmail.com,18/04/2025 07:47,naumvano@gmail.com,,http://www.doubledowninteractive.com/,1312,target
141,ENABLED,DoubleU Games,,,Strategic / CVC,2012,South Korea,Eastern Asia,Public,Gaming (Content Development/Publishing),Mobile,,Generalist,,,2,17/04/2025 17:54,naumvano@gmail.com,17/04/2025 17:55,naumvano@gmail.com,,,4185,lead
2848,IMPORTED,Dragon Snacks Games,,,Strategic / CVC,2024,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:22,,21/06/2025 20:22,,,https://www.dragonsnacksgames.com/,3982,target
3568,ENABLED,Dragonfly Capital,Dragonfly Capital Partners,,Venture Capital & Accelerators,2018,USA,North America,Private,,,,Generalist,1100,,13,24/07/2025 07:25,vsidv1777@gmail.com,24/07/2025 07:25,vsidv1777@gmail.com,"Dragonfly Capital, Dragonfly Capital Partners, US, North America, https://www.dragonfly.xyz/",,1970,lead
7859,IS INCOMPLETE,Draper & Associates,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"Draper & Associates, notenoughinformation, notenoughinformation",,1462,participant
3475,ENABLED,Draper Dragon,,,Venture Capital & Accelerators,2006,USA,North America,Private,,,,Generalist,0,,4,21/07/2025 15:09,vsidv1777@gmail.com,21/07/2025 15:09,vsidv1777@gmail.com,"Draper Dragon, US, North America, http://www.draperdragon.com",,"3356, 3358","participant, participant"
2986,ENABLED,Dream Games,,,Strategic / CVC,2019,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,29/06/2025 13:39,,21/07/2025 17:53,vsidv1777@gmail.com,"Dream Games, TR, Middle East, https://dreamgames.com",https://dreamgames.com,4181,target
,TO BE CREATED,Dream Park,,,Strategic / CVC,2024,United States,North America,Private,Gaming (Content & Development Publishing),VR/AR,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Dream Park, United States, North America",https://visitdreampark.com/,4055,target
784,IMPORTED,DreamCraft,DreamCraft Entertainment,,Strategic / CVC,2018,USA,North America,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:10,,21/06/2025 20:10,,,https://www.dreamcraft.com/,140,target
9789,IS INCOMPLETE,DreamQuest,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"DreamQuest, notenoughinformation, notenoughinformation",,1973,participant
10510,IS INCOMPLETE,Drecom,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"Drecom, notenoughinformation, notenoughinformation",,2780,participant
916,IMPORTED,Drepublic,,"DRepublic, INC.,Drepublic (Cradles)",Strategic / CVC,2021,Switzerland,Western Europe,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:10,,21/06/2025 20:10,,,www.cradles.io,1851,target
10520,IS INCOMPLETE,Dricom,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"Dricom, notenoughinformation, notenoughinformation",,2784,participant
1628,IMPORTED,Drop Fake,,,Strategic / CVC,2021,Canada,North America,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:14,,21/06/2025 20:14,,,https://www.dropfake.com/,1176,target
1257,IMPORTED,Drop-In Gaming,,,Strategic / CVC,2020,USA,North America,Private,Esports,,,Generalist,,,0,21/06/2025 20:13,,21/06/2025 20:13,,,,308,target
8442,IS INCOMPLETE,Dunhill Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"Dunhill Ventures, notenoughinformation, notenoughinformation",,3616,lead
,TO BE CREATED,Duolingo (NASDAQ: DUOL),,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Duolingo (NASDAQ: DUOL),http://notenoughinformation.com,4140,lead
937,IMPORTED,Dynasty Studios,,,Strategic / CVC,2021,Denmark,Nordic Countries,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:11,,21/06/2025 20:11,,,https://dynastystudios.io/,4074,target
2274,IMPORTED,E-GO APP,,,Strategic / CVC,2019,Sweden,Nordic Countries,Private,Esports,,,Generalist,,,0,21/06/2025 20:18,,21/06/2025 20:18,,,https://www.egoapp.gg/,2662,target
1161,IMPORTED,EMOTAI,,,Strategic / CVC,2018,Portugal,Southern Europe,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:12,,21/06/2025 20:12,,,www.emotai.gg,99,target
10045,IS INCOMPLETE,EMURGO,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"EMURGO, notenoughinformation, notenoughinformation",,2799,participant
2968,IMPORTED,ESA Esports,,,Strategic / CVC,2021,Turkey,Middle East,Private,Esports,,,Generalist,,,0,29/06/2025 13:38,,29/06/2025 13:38,,,,801,target
481,IMPORTED,ESE Entertainment,TSXV:ESE,ESE Entertainment (TSXV:ESE),Strategic / CVC,2018,Poland,Eastern Europe,Private,Esports,,,Generalist,,,4,21/06/2025 20:09,,21/06/2025 20:09,,,,365,target
8249,IS INCOMPLETE,ESL FACEIT Group,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"ESL FACEIT Group, notenoughinformation, notenoughinformation",,3951,lead
,TO BE CREATED,ESPMX,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,ESPMX,http://notenoughinformation.com,4172,participant
9294,IS INCOMPLETE,EX Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:53,,30/08/2025 18:53,,"EX Capital, notenoughinformation, notenoughinformation",,2781,participant
,TO BE CREATED,Early Game Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Early Game Ventures,http://notenoughinformation.com,4041,lead
11454,IS INCOMPLETE,Earlybird Venture Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,30/08/2025 18:55,,"Earlybird Venture Capital, notenoughinformation, notenoughinformation",,4046,lead
,TO BE CREATED,Eclipse,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Eclipse,http://notenoughinformation.com,2799,participant
10898,IS INCOMPLETE,Ed Fries,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,30/08/2025 18:55,,"Ed Fries, notenoughinformation, notenoughinformation",,73,participant
3049,IMPORTED,Efsun Games,,,Strategic / CVC,2023,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,29/06/2025 13:45,,29/06/2025 13:45,,,https://efsungames.com/,3345,target
502,IMPORTED,Ela Game,,,Strategic / CVC,2020,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:09,,21/06/2025 20:09,,,,981,target
74,ENABLED,Electronic Arts,"NASDAQ: EA, EA",Electronic Arts (NASDAQ: EA),Strategic / CVC,1982,USA,North America,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,11,08/04/2025 23:01,kmlfatkh@gmail.com,28/08/2025 20:48,sergeyevdokimov1@gmail.com,"Electronic Arts, NASDAQ: EA, EA, US, North America, https://www.ea.com/en-gb",,4175,lead
11490,ENABLED,Eleventh Hour Games,,,Strategic / CVC,2017,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,31/08/2025 13:47,naumvano@gmail.com,31/08/2025 13:47,naumvano@gmail.com,"Eleventh Hour Games, US, North America, https://eleventhhour.games/",https://eleventhhour.games/,1898,target
2163,IMPORTED,EliteGamingLive,,,Strategic / CVC,2014,USA,North America,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:18,,21/06/2025 20:18,,,https://www.elitegaminglive.com/,2409,target
1038,IMPORTED,Elixir Games,,,Strategic / CVC,2018,Spain,Southern Europe,Private,Platform & Tech,,Blockchain/web3,Generalist,,,1,21/06/2025 20:11,,21/06/2025 20:11,,,https://launcher.elixir.app/,3479,target
9165,IS INCOMPLETE,Ellerston Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:53,,30/08/2025 18:53,,"Ellerston Capital, notenoughinformation, notenoughinformation",,1186,participant
446,ENABLED,Elodie Games,,,Strategic / CVC,2019,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:09,,29/07/2025 13:47,vsidv1777@gmail.com,"Elodie Games, US, North America, https://elodie.games/index.html",https://elodie.games/index.html,3131,target
9276,IS INCOMPLETE,Emmett Shear,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,4,30/08/2025 18:53,,30/08/2025 18:53,,"Emmett Shear, notenoughinformation, notenoughinformation",,"640, 1286","participant, participant"
8715,IS INCOMPLETE,Emona Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,4,30/08/2025 18:53,,30/08/2025 18:53,,"Emona Capital, notenoughinformation, notenoughinformation",,"3415, 3945, 2367","lead, lead, lead"
1035,ENABLED,EmptyVessel,,,Strategic / CVC,2021,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:11,,28/08/2025 12:58,naumvano@gmail.com,"EmptyVessel, US, North America, https://www.emptyvessel.io/",https://www.emptyvessel.io/,4058,target
