id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index,arc_website,IG_ID,investor_role
,IMPORTED,EMOTAI,,,Strategic / CVC,2018,Portugal,Southern Europe,Private,Platform & Tech,Tech,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"EMOTAI, Portugal, Southern Europe",www.emotai.gg,99,TARGET
,TO BE ENRICHED,EMURGO,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,EMURGO,,2799,participant
,IMPORTED,ESA Esports,,,Strategic / CVC,2021,Turkey,Middle East,Private,Esports,Esports,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"ESA Esports, Turkey, Middle East",,801,TARGET
,IMPORTED,ESE Entertainment,TSXV:ESE,ESE Entertainment (TSXV:ESE),Strategic / CVC,2018,Poland,Eastern Europe,Private,Esports,Esports,,Generalist,,,4,05/09/2025 01:23,,05/09/2025 01:23,,"ESE Entertainment, Poland, Eastern Europe",,365,TARGET
,TO BE ENRICHED,ESL FACEIT Group,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,ESL FACEIT Group,,3951,lead
,TO BE ENRICHED,ESPMX,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,ESPMX,,4172,participant
,TO BE ENRICHED,EX Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,EX Capital,,2781,participant
,TO BE ENRICHED,Early Game Ventures,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Early Game Ventures,,4041,lead
,TO BE ENRICHED,Earlybird Venture Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Earlybird Venture Capital,,4046,lead
,TO BE ENRICHED,Eclipse,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Eclipse,,2799,participant
,TO BE ENRICHED,Ed Fries,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Ed Fries,,73,participant
,IMPORTED,Efsun Games,,,Strategic / CVC,2023,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Efsun Games, Turkey, Middle East",https://efsungames.com/,3345,TARGET
,IMPORTED,Ela Game,,,Strategic / CVC,2020,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Ela Game, Turkey, Middle East",,981,TARGET
,TO BE ENRICHED,Electronic Arts (NASDAQ:EA),,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Electronic Arts (NASDAQ:EA),,4175,lead
,ENABLED,Eleventh Hour Games,,,Strategic / CVC,2017,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Eleventh Hour Games, USA, North America",https://eleventhhour.games/,1898,TARGET
,IMPORTED,EliteGamingLive,,,Strategic / CVC,2014,USA,North America,Private,Platform & Tech,Platform,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"EliteGamingLive, USA, North America",https://www.elitegaminglive.com/,2409,TARGET
,IMPORTED,Elixir Games,,,Strategic / CVC,2018,Spain,Southern Europe,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,1,05/09/2025 01:23,,05/09/2025 01:23,,"Elixir Games, Spain, Southern Europe",https://launcher.elixir.app/,3479,TARGET
,TO BE ENRICHED,Ellerston Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Ellerston Capital,,1186,participant
,ENABLED,Elodie Games,,,Strategic / CVC,2019,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Elodie Games, USA, North America",https://elodie.games/index.html,3131,TARGET
,ENABLED,Embracer Group,STO: EMBRAC B,Embracer Group (STO: EMBRAC B),Strategic / CVC,2008,Sweden,Nordic Countries,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,76,05/09/2025 01:23,,05/09/2025 01:23,,"Embracer Group, Sweden, Nordic Countries",https://embracer.com/,"482, 653, 1164, 1635, 2889, 3523","TARGET, TARGET, TARGET, TARGET, TARGET, TARGET"
,TO BE ENRICHED,Embracer Group (STO: EMBRAC B),,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Embracer Group (STO: EMBRAC B),,"2283, 2533","lead, lead"
,TO BE ENRICHED,Emmett Shear,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Emmett Shear,,"640, 1286","participant, participant"
,TO BE ENRICHED,Emona Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Emona Capital,,"3415, 3945","lead, lead"
,TO BE ENRICHED,Emona Capital ,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Emona Capital ,,2367,lead
,ENABLED,EmptyVessel,,,Strategic / CVC,2021,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"EmptyVessel, USA, North America",https://www.emptyvessel.io/,4058,TARGET
,ENABLED,Enad Global 7,,Enad Global 7 (ST: EG7),Strategic / CVC,2013,Sweden,Nordic Countries,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,6,05/09/2025 01:23,,05/09/2025 01:23,,"Enad Global 7, Sweden, Nordic Countries",https://www.enadglobal7.com/,"177, 458","TARGET, TARGET"
,IMPORTED,Encultured AI,,,Strategic / CVC,2021,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,AI/ML,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Encultured AI, USA, North America",https://www.encultured.ai/index.html#home,2681,TARGET
,ENABLED,Engine Gaming & Media,"TSXV:GAME, Engine gaming and media","Engine Media (TSXV:GAME),Engine gaming and media (TSXV: GAME)",Strategic / CVC,2011,Canada,North America,Private,Esports,Esports,,Generalist,,TES,0,05/09/2025 01:23,,05/09/2025 01:23,,"Engine Gaming & Media, Canada, North America",https://www.gamesquare.com/,2757,TARGET
,ENABLED,Engine Gaming & Media,"TSXV:GAME, Engine gaming and media","Engine Media (TSXV:GAME),Engine gaming and media (TSXV: GAME)",Strategic / CVC,2011,Canada,North America,Private,Esports,Esports,,Generalist,,TES,0,05/09/2025 01:23,,05/09/2025 01:23,,"Engine Gaming & Media, Canada, North America",,"372, 428, 506, 865","TARGET, TARGET, TARGET, TARGET"
,ENABLED,Enthusiast Gaming,TSX: EGLX,Enthusiast Gaming (TSX: EGLX),Strategic / CVC,2014,Canada,North America,Private,Esports,Esports,,Generalist,,,5,05/09/2025 01:23,,05/09/2025 01:23,,"Enthusiast Gaming, Canada, North America",https://www.enthusiastgaming.com/,1138,TARGET
,IMPORTED,Ephyra,,,Strategic / CVC,1800,Vietnam,Asia,Private,Platform & Tech,Platform & Tech,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Ephyra, Vietnam, Asia",https://www.ephyra.ai/,3949,TARGET
,TO BE ENRICHED,Epic Games,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Epic Games,,"564, 2005, 2025, 2772, 3446","lead, lead, lead, lead, lead"
,IMPORTED,Era7,"Era7: Game of Truth, Era7",,Strategic / CVC,2021,Singapore,Southeast Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Era7, Singapore, Southeast Asia",www.era7.io,1612,TARGET
,TO BE ENRICHED,Eric Baker,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Eric Baker,,453,participant
,TO BE ENRICHED,Eros Resmini,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Eros Resmini,,373,lead
,IMPORTED,Esports Entertainment Group,,,Strategic / CVC,2008,Malta,Southern Europe,Private,Esports,Esports,,Generalist,,,1,05/09/2025 01:23,,05/09/2025 01:23,,"Esports Entertainment Group, Malta, Southern Europe",,815,TARGET
,IMPORTED,Ethlas,,,Strategic / CVC,2022,Singapore,Southeast Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Ethlas, Singapore, Southeast Asia",https://ethlas.com/,1970,TARGET
,TO BE ENRICHED,Eurazeo,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Eurazeo,,"2677, 4072","lead, participant"
,TO BE ENRICHED,Everplay,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Everplay,,4111,lead
,ENABLED,Everplay,"LON: TM17, Team 17, Team17 Group",Team 17 (LON: TM17),Strategic / CVC,1990,United Kingdom,British Isles,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,7,05/09/2025 01:23,,05/09/2025 01:23,,"Everplay, United Kingdom, British Isles",https://www.team17groupplc.com/,1698,TARGET
,TO BE ENRICHED,Everse Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Everse Capital,,"1522, 1851","participant, participant"
,IMPORTED,Evertwine,,,Strategic / CVC,2022,Croatia,Southern Europe,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Evertwine, Croatia, Southern Europe",https://evertwine.io/,2982,TARGET
,TO BE ENRICHED,Everyrealm,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Everyrealm,,4125,participant
,IMPORTED,Evo,,,Strategic / CVC,1996,USA,North America,Private,Esports,Esports,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Evo, USA, North America",https://www.evo.gg/,4163,TARGET
,TO BE ENRICHED,Exel by Merak,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Exel by Merak,,"4160, 4169, 4173, 4174","lead, lead, lead, lead"
,TO BE ENRICHED,Exnetwork Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Exnetwork Capital,,1459,participant
,TO BE ENRICHED,Expert Dojo,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Expert Dojo,,"3102, 3923","participant, participant"
,TO BE ENRICHED,Explorer.gg,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Explorer.gg,,3975,participant
,IMPORTED,Extra Dimension Games,,,Strategic / CVC,2018,Canada,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Extra Dimension Games, Canada, North America",https://extradimension.games/ ,14,TARGET
,IMPORTED,Eyeball Games,,,Strategic / CVC,2022,Singapore,Southeast Asia,Private,Platform & Tech,Blockchain-powered,"AI/ML, Blockchain/web3",Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Eyeball Games, Singapore, Southeast Asia",https://www.eyeball.games/,3983,TARGET
,TO BE ENRICHED,Ezekiel Elliott,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Ezekiel Elliott,,2215,participant
,IMPORTED,F2K,,,Strategic / CVC,2015,USA,North America,Private,Esports,Esports,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"F2K, USA, North America",https://f2k.gg/,249,TARGET
,TO BE ENRICHED,FFG Venture Business Partners,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,FFG Venture Business Partners,,4059,participant
,TO BE ENRICHED,FOTA,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,FOTA,,1973,participant
,IMPORTED,FYX Gaming,,,Strategic / CVC,2018,USA,North America,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"FYX Gaming, USA, North America",https://www.fyxgaming.com/,2129,TARGET
,IMPORTED,FaZe Clan,,,Strategic / CVC,2010,USA,North America,Private,Esports,Esports,,Generalist,,,1,05/09/2025 01:23,,05/09/2025 01:23,,"FaZe Clan, USA, North America",https://fazeclan.com/,"164, 1285, 2829","TARGET, TARGET, TARGET"
,ENABLED,FaZe Media,,,Strategic / CVC,2024,USA,North America,Private,Esports,Esports,,Generalist,,FaZe's founders,0,05/09/2025 01:23,,05/09/2025 01:23,,"FaZe Media, USA, North America",https://www.faze-media.com/,3404,TARGET
,TO BE ENRICHED,Faad Network,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Faad Network,,2880,lead
,TO BE ENRICHED,Fabien Causeur,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Fabien Causeur,,1536,participant
,TO BE ENRICHED,Faculty Group,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Faculty Group,,3356,participant
,IMPORTED,Fahy Studios,,,Strategic / CVC,2022,Saudi Arabia,MENA,Private,Gaming (Content & Development Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Fahy Studios, Saudi Arabia, MENA",https://www.fahy.gg/,4148,TARGET
,TO BE ENRICHED,Failup Ventures,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Failup Ventures,,4081,lead
,IMPORTED,Far From Home,,,Strategic / CVC,2020,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Far From Home, Poland, Eastern Europe",https://www.farfromhomegames.com/en,3348,TARGET
,IMPORTED,Fast Travel Games,,,Strategic / CVC,2016,Sweden,Nordic Countries,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Fast Travel Games, Sweden, Nordic Countries",https://www.fasttravelgames.com/,3023,TARGET
,IMPORTED,Fateless Games,,,Strategic / CVC,2023,United States,North America,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Fateless Games, United States, North America",https://www.fateless.gg/,"3530, 4158","TARGET, TARGET"
,TO BE ENRICHED,Felix LaHaye,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Felix LaHaye,,3102,participant
,TO BE ENRICHED,Fenbushi Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Fenbushi Capital,,"2482, 3331, 3356, 3358","participant, lead, participant, participant"
,IMPORTED,Filuta AI,,,Strategic / CVC,2022,Czech Republic,Eastern Europe,Private,Platform & Tech,Platform & Tech,AI/ML,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Filuta AI, Czech Republic, Eastern Europe",https://filuta.ai/,4093,TARGET
,TO BE ENRICHED,Fingersoft,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Fingersoft,,218,participant
,TO BE ENRICHED,Firex Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Firex Capital,,4062,participant
,IMPORTED,FitNot Games,,,Strategic / CVC,2019,Egypt,MENA,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"FitNot Games, Egypt, MENA",http://www.fitnotgames.com/,4174,TARGET
,IMPORTED,Fitchin,,,Strategic / CVC,2021,USA,North America,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Fitchin, USA, North America",https://fitchin.gg/en,2213,TARGET
,IMPORTED,Flashman Games and Bingfish - portfolio of 4 Games (IP sale),,,Strategic / CVC,1800,notenoughinformation,,Private,Gaming (Content & Development Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Flashman Games and Bingfish - portfolio of 4 Games (IP sale), notenoughinformation",,276,TARGET
,IMPORTED,Flex Fantasy,,,Strategic / CVC,2021,USA,North America,Private,Other,Cash-related,Cash/Skill-based/RMG,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Flex Fantasy, USA, North America",https://www.flex.fan/,3139,TARGET
,IMPORTED,Flexion Mobile,,,Strategic / CVC,2007,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,2,05/09/2025 01:23,,05/09/2025 01:23,,"Flexion Mobile, United Kingdom, British Isles",http://www.flexionmobile.com,"618, 2489","TARGET, TARGET"
,TO BE ENRICHED,Flick Shot,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Flick Shot,,2482,participant
,IMPORTED,Fnatic,,,Strategic / CVC,2004,United Kingdom,British Isles,Private,Esports,Esports,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Fnatic, United Kingdom, British Isles",http://www.fnatic.com,2491,TARGET
,IMPORTED,Focus Entertainment - Hardspace: Shipbreaker (IP sale),,,Strategic / CVC,2020,France,Western Europe,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Focus Entertainment - Hardspace: Shipbreaker (IP sale), France, Western Europe",https://www.focus-entmt.com/en/games/hardspace-shipbreaker,4157,TARGET
,TO BE ENRICHED,Focus Home Entertainment (PulluP Entertainment),,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Focus Home Entertainment (PulluP Entertainment),,995,lead
,TO BE ENRICHED,Folius Ventures,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Folius Ventures,,"1851, 4134","participant, lead"
,IMPORTED,Football.Fun,,,Strategic / CVC,2019,United Kingdom,Western Europe,Private,Platform & Tech,Platform & Tech,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Football.Fun, United Kingdom, Western Europe",https://www.football.fun/,4121,TARGET
,IMPORTED,ForeVR,ForeVR Games,,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"ForeVR, USA, North America",http://forevr.tech/,1286,TARGET
,IMPORTED,ForeVR,ForeVR Games,,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"ForeVR, USA, North America",,640,TARGET
,IMPORTED,ForeVR,ForeVR Games,,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"ForeVR, USA, North America",http://forevrgames.com,2419,TARGET
,TO BE ENRICHED,Formless Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Formless Capital,,1701,participant
,TO BE ENRICHED,ForsVC,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,ForsVC,,4152,lead
,TO BE ENRICHED,Forte,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Forte,,1696,lead
,TO BE ENRICHED,Founder,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Founder,,3922,lead
,TO BE ENRICHED,Founder One,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Founder One,,3078,lead
,TO BE ENRICHED,Founders Inc,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Founders Inc,,4055,participant
,TO BE ENRICHED,Fourth Revolution Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Fourth Revolution Capital,,2693,participant
,IMPORTED,Fragbite Group,STO: FRAG,Fragbite Group (STO: FRAG),Strategic / CVC,2015,Sweden,Nordic Countries,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,3,05/09/2025 01:23,,05/09/2025 01:23,,"Fragbite Group, Sweden, Nordic Countries",http://www.fragbitegroup.com/,3419,TARGET
,TO BE ENRICHED,Framework Ventures,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Framework Ventures,,"1982, 2693","participant, lead"
,TO BE ENRICHED,Francisco Partners,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Francisco Partners,,"1601, 2447","lead, lead"
,TO BE ENRICHED,FreakOut Shinsei Fund,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,FreakOut Shinsei Fund,,"2780, 2784","participant, participant"
,IMPORTED,FreeHit Fantasy Sports,,,Strategic / CVC,2020,India,Southern and Central_Asia,Private,Other,Cash-related,Cash/Skill-based/RMG,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"FreeHit Fantasy Sports, India, Southern and Central_Asia",,391,TARGET
,IMPORTED,FreeMind,,,Strategic / CVC,2000,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"FreeMind, Poland, Eastern Europe",https://freemind.games/,2992,TARGET
,IMPORTED,Freeaim,,,Strategic / CVC,2021,United Kingdom,British Isles,Private,Platform & Tech,Tech,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Freeaim, United Kingdom, British Isles",https://www.freeaim.com/,3470,TARGET
,TO BE ENRICHED,Frekaz Group,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Frekaz Group,,3923,participant
,IMPORTED,Fruitlab,,,Strategic / CVC,2018,United Kingdom,British Isles,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Fruitlab, United Kingdom, British Isles",http://www.fruitlab.com/,2425,TARGET
,IMPORTED,Fruits Games,,,Strategic / CVC,2015,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Fruits Games, China, Eastern Asia",,546,TARGET
